feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Type	Mucosal	-1.54235224848854	0.0992530726422944	269	192	3.03547068523424e-37	2.18553889336865e-34
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Type	Mucosal	-1.50102959924687	0.108408690906643	269	269	8.37901701342767e-32	3.01644612483396e-29
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Type	Mucosal	3.40081372915274	0.248498235682928	269	173	2.49120948641247e-31	5.97890276738993e-29
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Type	Mucosal	-1.07235116676027	0.108309314314173	269	261	2.37928269324321e-19	4.28270884783778e-17
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Type	Mucosal	1.91846545947251	0.210013971436604	269	185	4.27886606979807e-17	6.16156714050922e-15
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Type	Mucosal	1.14143338433945	0.126717632407399	269	96	9.827767715012e-17	1.17933212580144e-14
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Type	Mucosal	-1.05605239826833	0.119416590549663	269	71	3.03278449440528e-16	3.11943547995972e-14
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	Type	Mucosal	-0.931186090140187	0.106316039909753	269	157	5.22557552646389e-16	4.38521128671807e-14
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Type	Mucosal	1.18600830535876	0.135463969804646	269	115	5.48151410839759e-16	4.38521128671807e-14
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..brachy.group	Type	Mucosal	-1.00269132549225	0.11491178821375	269	40	6.46832646409385e-16	4.65719505414757e-14
k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Type	Mucosal	0.795227613784784	0.0933808039139454	269	98	2.47083967512154e-15	1.61727687826137e-13
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Type	Mucosal	1.17394159444051	0.141943063635556	269	183	1.26978005735863e-14	7.61868034415179e-13
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Type	Mucosal	0.80034344396221	0.0987938110635992	269	107	3.64877157337162e-14	2.02085810217505e-12
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis	Type	Mucosal	-0.893565485476557	0.111869324469422	269	31	7.39427894392113e-14	3.80277202830229e-12
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Type	Mucosal	-0.854130582763615	0.111163792499273	269	244	4.96419794151126e-13	2.3828150119254e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Type	Mucosal	-0.949631085649507	0.12428790677665	269	255	6.52797884649507e-13	2.93759048092278e-11
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Type	Mucosal	1.27376323431965	0.167458363172798	269	81	8.01533976532464e-13	3.3947321359022e-11
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae.RC9.gut.group	Type	Mucosal	0.83715710952673	0.11223361352203	269	57	1.94285317878343e-12	7.77141271513373e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Type	Mucosal	-0.820377647625871	0.110633106035379	269	260	2.53669834326552e-12	9.61275161658511e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Type	Mucosal	-0.716298231343537	0.0989845552678437	269	40	7.36777431494091e-12	2.65239875337873e-10
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Type	Mucosal	0.866515032328333	0.125956576576536	269	96	6.05977758092931e-11	2.07763802774719e-09
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Type	Mucosal	0.860538880217371	0.139494320782274	269	98	3.20747640192765e-09	1.04971954972178e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Type	Mucosal	-0.710629115565832	0.11806659456179	269	245	7.20249806829602e-09	2.25469504746658e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Sequencing_Run	NovaSeq_Jan_Twenty	2.55231542907307	0.354799363453094	269	76	1.03285364734459e-08	3.09856094203375e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Type	Mucosal	-0.793941288827263	0.135782086866874	269	253	1.78177258779009e-08	5.13150505283546e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Type	Mucosal	-0.651607165179242	0.112461324432699	269	124	2.34143891733017e-08	6.4839846941451e-07
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__	Type	Mucosal	-0.691279992984038	0.120261328672347	269	62	2.97470743392858e-08	7.93255315714288e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Type	Mucosal	-0.669170884016022	0.118727716008274	269	260	5.27394536220727e-08	1.3561573788533e-06
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Line	JJWT	-2.78396045146811	0.440577024238823	269	132	1.40134576549327e-07	3.47920327984536e-06
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	Type	Mucosal	-0.6298432074751	0.116938867069284	269	263	1.84425780769146e-07	4.42621873845951e-06
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Line	Vil1Cre	3.51099044587216	0.577753431184417	269	124	3.41376328481887e-07	7.92874053248254e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Type	Mucosal	-0.673096758297807	0.131115779578134	269	249	6.23010106928544e-07	1.40177274058922e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.UCG.014.f__.g__	Type	Mucosal	-0.591291667096732	0.118361564638173	269	118	1.19521822898696e-06	2.56278400253927e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Sequencing_Run	NovaSeq_Mar_Twenty	3.64285871407444	0.64215351565821	269	76	1.21020355675465e-06	2.56278400253927e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Line	Vil1Cre	2.40435534156644	0.428274237549002	269	173	1.77019658368182e-06	3.64154725785974e-05
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Type	Mucosal	-0.721571102697879	0.147286232467807	269	104	1.86143877817001e-06	3.72287755634002e-05
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	Type	Mucosal	0.526373339874597	0.108202675148613	269	64	2.18607240052716e-06	4.25397872535015e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium	Line	Vil1Cre	0.892029085415635	0.185887146312964	269	25	2.6995310470045e-06	5.11490093116643e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium	Sequencing_Run	NovaSeq_Jan_Twenty	1.14177336599144	0.244241259033846	269	25	4.73852871361135e-06	8.74805300974403e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Sex	Male	-2.05436161140109	0.414428416614751	269	249	5.1129750139557e-06	9.20335502512026e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Type	Mucosal	0.482142491408777	0.104409285473429	269	75	6.57323531021775e-06	0.000115432424959921
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__.g__	Type	Mucosal	0.426538034718385	0.0929720486941818	269	4	7.52129211695955e-06	0.000128936436290735
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Line	JJWT	-2.39707838320857	0.475911522580508	269	98	9.76587356569769e-06	0.000163521603890752
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Line	JJWT	-3.85343709516698	0.770653108305872	269	211	1.08150134320255e-05	0.000176972947069508
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Line	JJWT	-2.26989164587891	0.456769664424863	269	76	1.22146516962064e-05	0.000195434427139303
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Type	Mucosal	-0.40021052020985	0.0907381426964865	269	125	1.61242981070094e-05	0.000247010524192484
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__	Type	Mucosal	-0.440041848401355	0.0997599701214135	269	37	1.60245670917234e-05	0.000247010524192484
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Site	Ileum	-0.8612321217841	0.195690505086816	269	153	1.68605088375033e-05	0.00025290763256255
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	Line	LyzCre	2.04762184224047	0.421396256734871	269	28	1.92486791753054e-05	0.000282837734820814
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Sequencing_Run	NovaSeq_Mar_Twenty	2.96277940328648	0.619507116740878	269	132	2.13100212971155e-05	0.000306864306678463
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Type	Mucosal	0.632967383963167	0.146712203990458	269	76	2.40578983269368e-05	0.000339640917556755
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Line	Vil1Cre	1.27743865014835	0.26935648379092	269	76	2.63589254136178e-05	0.000364969736496246
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.AD3011.group	Line	JJWT	0.946536581917025	0.221569988278112	269	0	2.72372507540757e-05	0.00037001548194216
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Type	Mucosal	0.386532134798062	0.0912388655776586	269	106	3.33199572329822e-05	0.000436506530422587
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Sequencing_Run	NovaSeq_Jan_Twenty	1.72873275181589	0.370205841088535	269	98	3.33442488517254e-05	0.000436506530422587
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Site	Ileum	-0.655626741576478	0.157442172755841	269	249	4.49936249185364e-05	0.000578489463238325
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Listeria	Line	Vil1Cre	-1.62304832047434	0.358799465766624	269	72	5.3118985644685e-05	0.000670976660774968
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	Type	Mucosal	0.471681737404208	0.114841839087135	269	18	5.63986695479785e-05	0.000700121415078354
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Site	Ileum	1.03566728799338	0.25246292896821	269	185	5.77340516785577e-05	0.000704551139128162
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Site	Duodenum	-1.0508123663561	0.257955755100207	269	185	6.47059109330823e-05	0.000774875155324588
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Site	Ileum	-0.838393749810256	0.205991222990759	269	211	6.56491451038887e-05	0.000774875155324588
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site	Ileum	0.478545803741985	0.118381218843483	269	198	7.34984555340141e-05	0.000853530451362744
