NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K08348	25	14.947563171386719	9.397924E-4	No	
row_1	K09476	26	14.947563171386719	0.010114104	No	
row_2	K01915	52	13.690722465515137	0.0110538965	No	
row_3	K07784	55	13.669644355773926	0.019569445	No	
row_4	K07636	59	13.54315185546875	0.027755616	No	
row_5	K01546	74	13.178964614868164	0.032318596	No	
row_6	K01547	75	13.178964614868164	0.04149291	No	
row_7	K01548	76	13.178964614868164	0.05066722	No	
row_8	K02313	311	12.34188175201416	-0.01723357	No	
row_9	K02040	478	11.563826560974121	-0.06273647	No	
row_10	K04771	544	10.98247241973877	-0.0749719	No	
row_11	K03092	581	10.670520782470703	-0.0776553	No	
row_12	K07646	649	10.281878471374512	-0.0905495	No	
row_13	K00027	677	10.00162124633789	-0.09026847	No	
row_14	K00425	1005	8.274969100952148	-0.18880166	No	
row_15	K00426	1006	8.274969100952148	-0.17962736	No	
row_16	K01077	1008	8.243020057678223	-0.17078243	No	
row_17	K07658	1060	7.938394546508789	-0.17840654	No	
row_18	K07667	1136	7.5607476234436035	-0.19393578	No	
row_19	K00244	1145	7.498233318328857	-0.18739651	No	
row_20	K07713	1172	7.291823863983154	-0.1867861	No	
row_21	K00626	1320	6.50083589553833	-0.22603077	No	
row_22	K07668	1366	6.279731273651123	-0.23167859	No	
row_23	K01467	1393	6.149538993835449	-0.23106818	No	
row_24	K07260	1405	6.09488582611084	-0.22551705	No	
row_25	K07699	1466	5.873909950256348	-0.23610559	No	
row_26	K07652	1472	5.834716796875	-0.22857818	No	
row_27	K11614	1565	5.524898052215576	-0.2497069	No	
row_28	K07707	1668	5.301236152648926	-0.27412942	No	
row_29	K07706	1697	5.201320171356201	-0.27417776	No	
row_30	K13927	1769	4.982163906097412	-0.2883895	Yes	
row_31	K07719	1771	4.9751973152160645	-0.27954456	Yes	
row_32	K11712	1782	4.919755935668945	-0.27366406	Yes	
row_33	K13041	1837	4.739287853240967	-0.2822763	Yes	
row_34	K12292	1871	4.631287097930908	-0.28397158	Yes	
row_35	K07793	1884	4.603508472442627	-0.27874982	Yes	
row_36	K07718	1927	4.48082971572876	-0.2834095	Yes	
row_37	K07770	1949	4.392969608306885	-0.2811522	Yes	
row_38	K07650	1951	4.382787704467773	-0.27230725	Yes	
row_39	K07720	1973	4.2955756187438965	-0.27004993	Yes	
row_40	K13040	1977	4.283736705780029	-0.26186377	Yes	
row_41	K11690	1981	4.267140865325928	-0.2536776	Yes	
row_42	K11615	1992	4.240846157073975	-0.2477971	Yes	
row_43	K09696	2000	4.221033573150635	-0.24092846	Yes	
row_44	K09697	2001	4.221033573150635	-0.23175414	Yes	
row_45	K07717	2010	4.1886701583862305	-0.22521488	Yes	
row_46	K07704	2029	4.115518093109131	-0.22196943	Yes	
row_47	K07693	2049	4.071109771728516	-0.21905334	Yes	
row_48	K07778	2053	4.071017742156982	-0.21086718	Yes	
row_49	K07696	2108	3.8182075023651123	-0.21947943	Yes	
row_50	K03413	2124	3.769566297531128	-0.21524583	Yes	
row_51	K11689	2142	3.6775403022766113	-0.21167098	Yes	
row_52	K00692	2144	3.6735520362854004	-0.20282605	Yes	
row_53	K03415	2193	3.4828109741210938	-0.20946202	Yes	
row_54	K07794	2195	3.4808616638183594	-0.20061709	Yes	
row_55	K02556	2205	3.435849189758301	-0.19440721	Yes	
row_56	K07813	2216	3.360551118850708	-0.1885267	Yes	
row_57	K07777	2219	3.3500359058380127	-0.18001115	Yes	
row_58	K08641	2222	3.3240792751312256	-0.1714956	Yes	
row_59	K03406	2230	3.2836315631866455	-0.16462696	Yes	
row_60	K02406	2231	3.2575690746307373	-0.15545264	Yes	
row_61	K03408	2297	2.8748464584350586	-0.16768809	Yes	
row_62	K04751	2353	2.657745599746704	-0.1766297	Yes	
row_63	K02667	2392	2.5260088443756104	-0.17997187	Yes	
row_64	K02405	2406	2.4690186977386475	-0.17507951	Yes	
row_65	K03563	2415	2.448587417602539	-0.16854024	Yes	
row_66	K07783	2426	2.3941521644592285	-0.16265973	Yes	
row_67	K02584	2427	2.391591787338257	-0.15348543	Yes	
row_68	K03407	2440	2.2953038215637207	-0.14826368	Yes	
row_69	K01644	2474	2.0932364463806152	-0.14995894	Yes	
row_70	K00575	2501	1.9673641920089722	-0.14934853	Yes	
row_71	K07709	2511	1.8880679607391357	-0.14313865	Yes	
row_72	K01643	2521	1.8380622863769531	-0.13692875	Yes	
row_73	K01646	2532	1.7545220851898193	-0.13104825	Yes	
row_74	K10914	2549	1.6354588270187378	-0.12714404	Yes	
row_75	K03412	2554	1.6118196249008179	-0.119287245	Yes	
row_76	K01910	2572	1.534755825996399	-0.115712404	Yes	
row_77	K07657	2604	1.367191195487976	-0.1167489	Yes	
row_78	K07799	2617	1.3413642644882202	-0.11152716	Yes	
row_79	K07803	2628	1.2982617616653442	-0.105646655	Yes	
row_80	K13924	2670	1.0607428550720215	-0.109976955	Yes	
row_81	K07705	2686	0.974549412727356	-0.105743356	Yes	
row_82	K00374	2725	0.7799524068832397	-0.109085515	Yes	
row_83	K07714	2740	0.6616051197052002	-0.10452253	Yes	
row_84	K00373	2773	0.5146913528442383	-0.105888404	Yes	
row_85	K00370	2775	0.5013691782951355	-0.09704347	Yes	
row_86	K00371	2776	0.5013691782951355	-0.08786916	Yes	
row_87	K07710	2778	0.4983519911766052	-0.07902423	Yes	
row_88	K07775	2805	0.3949528932571411	-0.07841382	Yes	
row_89	K11688	2833	0.3271866738796234	-0.078132786	Yes	
row_90	K00245	2876	0.23590806126594543	-0.08279247	Yes	
row_91	K00246	2879	0.2347584366798401	-0.07427692	Yes	
row_92	K05964	2895	0.21321725845336914	-0.07004332	Yes	
row_93	K05966	2898	0.20709548890590668	-0.06152777	Yes	
row_94	K01034	2908	0.19455650448799133	-0.055317886	Yes	
row_95	K01035	2909	0.19455650448799133	-0.046143573	Yes	
row_96	K07787	2932	0.14707350730895996	-0.04421564	Yes	
row_97	K00990	2951	0.10767268389463425	-0.04097018	Yes	
row_98	K07798	3005	0.029530324041843414	-0.04925305	Yes	
row_99	K07666	3078	0.007762413937598467	-0.06379415	Yes	
