Eigvals,17,,,,,,,,,,,,,,,,
17.18063103,17.0529551,1.923510728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,
Proportion explained,17,,,,,,,,,,,,,,,,
0.4751662198,0.4716350753,0.05319870496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Site,17,17,,,,,,,,,,,,,,,
TL1a_DTT_127_Repeat,0.6346231485,-1.353758214,0.1403041576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_157_Repeat,0.3458191342,-0.8058403869,0.3822331832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_85,0.3986222842,0.8043379204,-0.1485139102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_127,-0.1422138469,-1.215534891,-0.1293716153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_193,-1.382531057,-0.2062098987,-0.6720645563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_265,-1.676004196,-0.2172448233,-0.4106892076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_265,0.5301216578,-0.9425695322,0.3163793202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_157,-0.4719426887,-0.8749994336,-0.08993717533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_85,0.8329381873,0.5935882936,-0.114069072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_193,-0.8783818362,-1.335087416,-0.03869209884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_283,1.631023149,-0.2659111094,0.0947381003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_229,-1.99804415,0.7376304966,0.7432736107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_283,1.297782596,-0.4066229434,0.09158938727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_229,0.9080471119,0.9431907692,-0.4250126928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_673,-0.6128538618,1.507427037,0.4512480398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_625,0.08784288891,1.440598306,-0.05387493238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_673,0.4951514786,1.597005825,-0.1375405383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,
