Eigvals,18,,,,,,,,,,,,,,,,,
18.54999469,18.12259396,0.3442726354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Proportion explained,18,,,,,,,,,,,,,,,,,
0.5011228409,0.4895767316,0.009300427519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site,18,18,,,,,,,,,,,,,,,,
TL1a_FP_129,-1.222258483,-0.1709500069,-0.05469562282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_159,-0.5544459995,0.3499818637,0.06076307681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_195,-1.096349085,1.389751682,-0.09730411729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_231,0.6355023496,-0.4013839396,-0.2803244783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_267,0.1618873293,1.064223549,-0.1741168449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_87,1.189665598,-1.504530309,-0.1494885046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_285,1.362516237,1.880504737,0.09996009317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_231,-0.2735729395,-2.163602999,-0.03117224877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_267,-0.6519359574,0.4465283903,-0.01780481386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_129,-1.638646973,-0.8001137376,0.1097267633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_285,0.5543192051,1.344371605,0.01390277433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_159,-0.531415675,0.2571239227,0.08569122224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_195,-2.071706856,0.1228980936,0.02894470532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_87,0.3979333639,-0.9761585101,-0.03139305966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_675,1.189025893,-0.02588891569,-0.08182235652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_627,0.908015375,-0.7619964512,0.372071217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_675,0.6896575702,-0.04884191908,0.009306294981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_627,0.9518090473,-0.00191705574,0.1377558996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,
