feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
MF0095	Type	Mucosal	-0.780629343284177	0.0424732319743067	261	260	3.680563444027e-46	3.18000681563933e-43
MF0015	Type	Mucosal	0.85362219212243	0.0496995595667684	261	169	3.25583243144524e-42	1.40651961038434e-39
MF0077	Type	Mucosal	1.65530677418013	0.0991036671122482	261	59	8.15123960455098e-41	2.34755700611068e-38
MF0028	Type	Mucosal	-0.724849080195009	0.0446972414932091	261	261	3.01475572966023e-39	6.51187237606611e-37
MF0012	Type	Mucosal	1.16826393538165	0.0717657223779763	261	133	4.10537494430558e-39	7.09408790376005e-37
MF0009	Type	Mucosal	-0.711730038198576	0.0441373336395851	261	261	4.95778895005188e-39	7.1392160880747e-37
MF0006	Type	Mucosal	-0.93339556986468	0.0588064349758887	261	261	3.4019366302247e-38	4.19896178359163e-36
MF0041	Type	Mucosal	0.841384965604483	0.0540991305970125	261	95	5.64857635480926e-37	6.100462463194e-35
MF0076	Type	Mucosal	1.29229145377839	0.0856447412787204	261	53	1.32856860451395e-35	1.2754258603334e-33
MF0055	Type	Mucosal	0.692451785774112	0.0470422512445256	261	206	4.56550284800262e-34	3.94459446067427e-32
MF0054	Type	Mucosal	-0.547097711665454	0.0377634072310497	261	251	9.66848084668785e-34	7.59415222867118e-32
MF0079	Type	Mucosal	2.26317712375428	0.159620916929044	261	53	9.49395133403306e-33	6.8356449605038e-31
MF0036	Type	Mucosal	0.838644875288746	0.0591920755808545	261	130	1.099784541157e-32	7.30933725815113e-31
MF0069	Type	Mucosal	2.39602108268364	0.170786283708843	261	52	2.74774518573069e-32	1.67428110879333e-30
MF0059	Type	Mucosal	1.80331552509104	0.128511980258468	261	60	2.90673803609953e-32	1.67428110879333e-30
MF0087	Type	Mucosal	1.03458317311302	0.0744968965254889	261	81	9.16614209800821e-32	4.94971673292443e-30
MF0060	Type	Mucosal	0.746157172941182	0.0536089645924409	261	180	1.0864375223114e-31	5.52165893692381e-30
MF0082	Type	Mucosal	2.59538260614668	0.189041783858327	261	52	2.55998937888522e-31	1.2287949018649e-29
