Eigvals,19,,,,,,,,,,,,,,,,,,
19.89706665,19.40245813,3.096125107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,
Proportion explained,19,,,,,,,,,,,,,,,,,,
0.4693185906,0.4576520982,0.07302931116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Site,19,19,,,,,,,,,,,,,,,,,
BioGeo-Mouse9A_FP97_merged_R1_001.fastq_profiled_metagenome,0.9806396405,-1.089147997,-0.0895384871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse9A_FP101_merged_R1_001.fastq_profiled_metagenome,-0.5903910883,-0.7337924148,0.0146557786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse8A_FP89_merged_R1_001.fastq_profiled_metagenome,0.1202882396,-0.4986867495,-0.5677907913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse8A_FP85_merged_R1_001.fastq_profiled_metagenome,0.9089816191,-1.554692003,0.2635661283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse7A_FP41-REP1_S54_R1_001.fastq_profiled_metagenome,-0.6673079401,0.4154830101,0.3376340986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse7A_FP37_merged_R1_001.fastq_profiled_metagenome,0.6135848663,0.946437039,-0.4633076273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse6A_FP35-Rep1_S93_R1_001.fastq_profiled_metagenome,-0.6767394964,-0.7655193829,0.4364581532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse6A_FP31_merged_R1_001.fastq_profiled_metagenome,0.84755713,-0.5036814429,-0.1533465258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse5A_FP29-REP1_S53_R1_001.fastq_profiled_metagenome,1.402637208,2.902925308,0.2691484992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse5A_FP25_merged_R1_001.fastq_profiled_metagenome,0.296701944,1.397918493,-0.5635398739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse4A_FP23-Rep1_S92_R1_001.fastq_profiled_metagenome,-2.120430646,1.02715991,0.120759279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse3A_FP17_merged_R1_001.fastq_profiled_metagenome,-0.8407705894,0.314529374,0.6655865398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse3A_FP13_merged_R1_001.fastq_profiled_metagenome,1.102174445,-0.3641771115,0.02588657275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse2A_FP11-REP1_S55_R1_001.fastq_profiled_metagenome,-1.166805961,0.247136739,-0.5105189639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse2A_FP07_merged_R1_001.fastq_profiled_metagenome,1.047539091,-0.5770988544,-0.2829346175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse1A_FP05_merged_R1_001.fastq_profiled_metagenome,-1.251653984,0.1327998247,0.2061462515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse1A_FP01_merged_R1_001.fastq_profiled_metagenome,0.5894525006,-0.4280874649,0.7563853672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse10A_FP113_merged_R1_001.fastq_profiled_metagenome,-1.464890561,-0.9159631226,-0.5801707257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BioGeo-Mouse10A_FP109_merged_R1_001.fastq_profiled_metagenome,0.869433583,0.04645684577,0.1149209443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,
