feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	Sequencing_Run	May_2018	5.30864376735427	0.694200855422358	85	15	4.52625824048875e-11	2.60712474652152e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066755	Sex	Male	2.41764273889323	0.314729831467837	85	27	2.44310685078353e-09	7.03614773025656e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Sequencing_Run	Oct_2017	-4.0696040589463	0.540869847859318	85	58	4.86715626411733e-09	9.34494002710527e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Sex	Male	-2.98801569430467	0.410685352319164	85	58	7.8274923962883e-09	1.12715890506551e-06
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Sequencing_Run	Dec_2018	8.58452564199423	1.20940048757239	85	62	2.20256878456655e-08	2.53735923982067e-06
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Type	Mucosal	-1.43789018132757	0.213828749336345	85	60	4.47123838861086e-08	4.29238885306642e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Type	Mucosal	1.17017630885863	0.181113136706768	85	85	8.18436119885494e-08	6.03655797459049e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Sequencing_Run	Dec_2018	-2.76116931059095	0.40819082670123	85	65	8.38410829804235e-08	6.03655797459049e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Hungatella	Type	Mucosal	1.73272228789291	0.272884686368626	85	78	1.24383927429272e-07	7.16451421992609e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	Sequencing_Run	Oct_2017	-3.80773084617859	0.58840322363028	85	50	1.23842941201059e-07	7.16451421992609e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..fissicatena.group	Sequencing_Run	Dec_2018	-2.45016260619074	0.394895619570099	85	42	2.91302673683224e-07	1.52536672765034e-05
