NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00932	25	9.721961975097656	0.015411619	No	
row_1	K01659	49	9.721961975097656	0.031329438	No	
row_2	K01720	52	9.721961975097656	0.052562367	No	
row_3	K01782	55	9.721961975097656	0.073795296	No	
row_4	K01825	56	9.721961975097656	0.09553443	No	
row_5	K11264	542	9.721961975097656	-0.0054801684	No	
row_6	K00626	1099	6.851698398590088	-0.1244649	No	
row_7	K01682	1109	6.800736427307129	-0.10500367	No	
row_8	K01895	1539	5.967891693115234	-0.19184464	Yes	
row_9	K01026	1575	5.849735736846924	-0.17896403	Yes	
row_10	K01908	1588	5.820183753967285	-0.16026211	Yes	
row_11	K07250	1681	5.640484809875488	-0.16180822	Yes	
row_12	K00656	1734	5.526214122772217	-0.15323031	Yes	
row_13	K01734	1783	5.380247592926025	-0.14364	Yes	
row_14	K05606	1964	4.934241771697998	-0.16745895	Yes	
row_15	K00925	1981	4.8814473152160645	-0.14976944	Yes	
row_16	K00625	2099	4.606816291809082	-0.15764306	Yes	
row_17	K00016	2261	4.107344627380371	-0.1766531	Yes	
row_18	K13922	2343	3.9272210597991943	-0.17541511	Yes	
row_19	K00169	2370	3.863670587539673	-0.1602566	Yes	
row_20	K00170	2371	3.863670587539673	-0.13851747	Yes	
row_21	K00172	2372	3.863670587539673	-0.11677833	Yes	
row_22	K01847	2426	3.6949405670166016	-0.10845353	Yes	
row_23	K03417	2436	3.6711208820343018	-0.0889923	Yes	
row_24	K01902	2446	3.6500325202941895	-0.069531076	Yes	
row_25	K01963	2501	3.56719708442688	-0.061459366	Yes	
row_26	K13919	2502	3.56719708442688	-0.039720237	Yes	
row_27	K13920	2503	3.56719708442688	-0.017981105	Yes	
row_28	K01961	2554	3.416111469268799	-0.008896998	Yes	
row_29	K01699	2556	3.407644510269165	0.012589033	Yes	
row_30	K13788	2557	3.406521797180176	0.034328163	Yes	
row_31	K00005	2584	3.3382866382598877	0.04948668	Yes	
row_32	K13923	2641	3.3127472400665283	0.057052188	Yes	
row_33	K00171	2697	3.2100958824157715	0.06487079	Yes	
row_34	K00086	2730	3.1699070930480957	0.07851071	Yes	
row_35	K13921	2752	3.1264448165893555	0.094934724	Yes	
row_36	K01966	2770	3.092301368713379	0.112371154	Yes	
row_37	K02160	2819	2.985982656478882	0.12196146	Yes	
row_38	K00048	3152	2.1691207885742188	0.059671234	Yes	
row_39	K01962	3236	1.9204744100570679	0.060403023	Yes	
row_40	K08325	3244	1.8875436782836914	0.08037045	Yes	
row_41	K01034	3266	1.8173189163208008	0.09679447	Yes	
row_42	K01035	3267	1.8173189163208008	0.118533604	Yes	
row_43	K01903	3395	1.3641493320465088	0.10812897	Yes	
row_44	K00823	3718	0.32742711901664734	0.048369754	Yes	
row_45	K01692	3808	0.15038706362247467	0.047582943	Yes	
