feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	Site_General	SI	3.08214530502576	0.235374971701178	48	48	7.40180135440462e-16	1.62099449661461e-13
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Site_General	SI	2.96204596815897	0.241777241178494	48	46	6.05030890159381e-15	6.62508824724522e-13
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Site_General	SI	-2.2307391489305	0.192633706151521	48	46	3.42712664802742e-14	2.50180245306002e-12
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	Site_General	SI	2.28688277023692	0.204207010414313	48	48	9.42170698109557e-14	5.08502437507854e-12
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Site_General	SI	-2.3995399880775	0.215767217261937	48	30	1.16096446919601e-13	5.08502437507854e-12
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella	Site_General	SI	-2.5067026368913	0.229759715849831	48	46	2.05152055537019e-13	7.48805002710118e-12
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Site_General	SI	3.25920567199	0.319456684796107	48	19	3.58870266036406e-13	9.91557297051842e-12
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotellaceae.UCG.001	Site_General	SI	-2.40491698994873	0.224723753106977	48	48	3.62212711251814e-13	9.91557297051842e-12
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	Site_General	SI	1.7643963630135	0.183134373028761	48	48	7.26805159048442e-12	1.76855922035121e-10
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Site_General	SI	-2.20182211457901	0.232098264694388	48	39	1.11398086304057e-11	2.43961809005886e-10
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site_General	SI	-1.82609738563744	0.20106686870861	48	37	3.63493323814983e-11	7.23682162868011e-10
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..nodatum.group	Site_General	SI	-1.2111663187353	0.139797077026408	48	1	4.58795406935317e-11	8.37301617656954e-10
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Site_General	SI	-1.72369107050452	0.197898633160756	48	48	1.09802147802542e-10	1.84974387451975e-09
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Site_General	SI	2.95692471503565	0.36258495495888	48	39	5.88398383960682e-10	9.20423186338496e-09
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Site_General	SI	-1.56746550225436	0.195772797097789	48	42	9.27680638316976e-10	1.35441373194278e-08
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Site_General	SI	1.52521161221013	0.191982776726919	48	39	1.1226693835293e-09	1.53665371870573e-08
k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Site_General	SI	-1.47522173785693	0.190921861025803	48	12	2.19962030972492e-09	2.83362851664563e-08
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Site_General	SI	2.06327816446101	0.276662399840503	48	9	5.08308402132445e-09	6.18441889261141e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Site_General	SI	2.7116289065157	0.366835525274807	48	32	6.24465928827175e-09	7.19779149542902e-08
k__Bacteria.p__Deferribacterota.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	Site_General	SI	-2.6954578011674	0.379207304759759	48	48	7.93877815051387e-09	8.69296207481269e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Site_General	SI	1.98927985395286	0.276040036470104	48	38	1.11755715531666e-08	1.16545246197309e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Site_General	SI	-1.13868999059414	0.166012041733592	48	9	3.34768769421435e-08	3.33247093196792e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Site_General	SI	-1.61742731028558	0.237872101615927	48	39	4.04306786079932e-08	3.84970374571761e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Site_General	SI	-1.71681571222004	0.258248325963072	48	41	6.54554540843818e-08	5.97281018519984e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Site_General	SI	1.59663062182368	0.242381919987873	48	27	7.93972895588813e-08	6.955202565358e-07
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	Site_General	SI	1.52430127269038	0.238268527364318	48	1	8.78203756932133e-08	7.3971777987745e-07
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Site_General	SI	2.19430829515816	0.353763601945793	48	33	2.70800526791239e-07	2.19649316175116e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Harryflintia	Site_General	SI	-1.23168330458905	0.204645385017607	48	4	4.87939711250249e-07	3.8163855987073e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Site_General	SI	1.71626868034923	0.289938180035216	48	3	6.70144892029268e-07	5.06074935704861e-06
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Site_General	SI	-1.30646438016701	0.227819442825772	48	36	1.21008236977997e-06	8.83360129939377e-06
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	Site_General	SI	-1.31749749171669	0.231744413501076	48	24	1.41759422326684e-06	1.00146172546916e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Site_General	SI	1.34964535393477	0.238594046903989	48	2	1.55263249776139e-06	1.06258286565545e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Site_General	SI	-1.61162990597809	0.289740311154014	48	46	2.09849820161693e-06	1.39263971561851e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Paludicola	Site_General	SI	1.01764372154661	0.190759835652011	48	0	3.16993141979041e-06	2.04180876745323e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	Site_General	SI	-1.09440038623383	0.216813614837733	48	5	8.23638960544917e-06	5.15362663883819e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Site_General	SI	-1.02990920034015	0.210844032886313	48	28	1.40974241073674e-05	8.57593299864849e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Site_General	SI	-1.38313734725268	0.290407320484719	48	22	2.63996658840548e-05	0.000156257481854271
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Site_General	SI	-0.907336096481503	0.193038540976006	48	46	3.20905423037865e-05	0.000184942862224454
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	Site_General	SI	1.93298921210756	0.414965712826273	48	31	3.65914524197333e-05	0.000205475078972348
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Site_General	SI	-0.836783834002068	0.184427085856551	48	4	4.37108158249581e-05	0.000233479723552825
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Site_General	SI	-0.922774837826274	0.200423203384003	48	0	4.32935312400114e-05	0.000233479723552825
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	Site_General	SI	-0.876194394495839	0.191249050198988	48	3	4.64557881106047e-05	0.00024223375229101
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Site_General	SI	-0.853007441356016	0.195848816512669	48	1	9.32970312683585e-05	0.000475163949948151
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site_General	SI	-1.11008804735039	0.26029770602457	48	45	0.000123128666788078	0.000612844955149753
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	Site_General	SI	1.28717403852722	0.303640105317635	48	32	0.000133090077296776	0.000647705042844309
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.UCG.014.f__.g__	Site_General	SI	-0.672083807856885	0.160124141171071	48	6	0.000151151622971743	0.000719613161539384
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Site_General	SI	-1.13941858287222	0.2792994544242	48	6	0.000186692512059076	0.00086990766257314
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__	Site_General	SI	1.57617137111035	0.391927775076729	48	14	0.000256725768341575	0.00117131131805844
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Site_General	SI	1.15456690971832	0.291340790066169	48	22	0.000305894575833595	0.0013671614715828
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	Site_General	SI	0.810289340510548	0.210700697487376	48	0	0.000433119512523729	0.00189706346485393
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Site_General	SI	1.19843791990284	0.334012957241861	48	25	0.000832431628185563	0.00357455934456154
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	Site_General	SI	1.16138175196666	0.332507544656932	48	3	0.00110157453876309	0.00463932353825225
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Site_General	SI	-0.79771709292975	0.230318097002795	48	8	0.00130947919365255	0.00541086685679071
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Site_General	SI	-0.760495057003986	0.222143416202373	48	14	0.00146677007990999	0.00594856754630162
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Site_General	SI	-0.730169233493715	0.222115657676618	48	1	0.00214651181623279	0.00854701977736329
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Flavonifractor	Site_General	SI	0.666581268774853	0.210085425511316	48	0	0.00294091834219691	0.0115010913739486
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Site_General	SI	-0.594266994086735	0.198355755358884	48	47	0.00473710477644856	0.0182004551937234
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	Site_General	SI	-0.914862595979303	0.3191796949877	48	20	0.00666190338165887	0.0251544282859188
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	Sequencing_Run	Two	0.690623240422485	0.278237695470064	48	1	0.0169486937929795	0.0629112532315679
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..brachy.group	Site_General	SI	0.596487898615814	0.243979712336109	48	1	0.0185661019808114	0.0677662722299616
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Sex	M	0.779434039229155	0.326151495561194	48	6	0.021207578602246	0.0761386838342929
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Sequencing_Run	Two	1.04148076786393	0.316753862737611	48	27	0.0217619308832313	0.0768687558617363
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.AD3011.group	Site_General	SI	0.474946120136583	0.203427112212437	48	0	0.0247988936672156	0.0862056779860351
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Site_General	SI	0.560014464281299	0.242299612069288	48	38	0.0255642913461979	0.087477809450271
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Site_General	SI	0.462333883311998	0.205065218417333	48	47	0.0298513629587409	0.0975738580293172
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.003	Sex	M	-1.38721121663208	0.458869949068233	48	0	0.0293119619961111	0.0975738580293172
