NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02414	2492	0.42714542150497437	-0.8027527	Yes	
row_1	K02386	2533	0.35421204566955566	-0.7848896	Yes	
row_2	K02393	2534	0.35421204566955566	-0.7536396	Yes	
row_3	K02394	2586	0.2739895284175873	-0.73945785	Yes	
row_4	K04562	2635	0.22749166190624237	-0.7242721	Yes	
row_5	K02398	2741	0.12930764257907867	-0.72816265	Yes	
row_6	K02556	2744	0.12540720403194427	-0.697582	Yes	
row_7	K02400	2767	0.10435133427381516	-0.6736948	Yes	
row_8	K02418	2792	0.09239596873521805	-0.6504769	Yes	
row_9	K02557	2802	0.08315049111843109	-0.62223893	Yes	
row_10	K02413	2871	0.048938896507024765	-0.61374664	Yes	
row_11	K02397	2882	0.038550298660993576	-0.5858434	Yes	
row_12	K02392	2883	0.03782794624567032	-0.5545934	Yes	
row_13	K02406	2896	0.03378981351852417	-0.5273594	Yes	
row_14	K02407	2904	0.029540814459323883	-0.49845213	Yes	
row_15	K02388	2915	0.023441486060619354	-0.47054887	Yes	
row_16	K02408	2918	0.022995933890342712	-0.4399682	Yes	
row_17	K02389	2930	0.019613593816757202	-0.4123996	Yes	
row_18	K02390	2932	0.018467416986823082	-0.38148427	Yes	
row_19	K02387	2934	0.018237385898828506	-0.35056892	Yes	
row_20	K02409	2938	0.016546718776226044	-0.32032296	Yes	
row_21	K02416	2939	0.016546718776226044	-0.28907296	Yes	
row_22	K02417	2941	0.016040753573179245	-0.2581576	Yes	
row_23	K02412	2946	0.013017643243074417	-0.22824632	Yes	
row_24	K02419	2947	0.013017643243074417	-0.19699632	Yes	
row_25	K02421	2958	0.01097868476063013	-0.16909303	Yes	
row_26	K02396	3002	0.009613191708922386	-0.15223393	Yes	
row_27	K02411	3003	0.00770436879247427	-0.12098393	Yes	
row_28	K02401	3005	0.007230028510093689	-0.0900686	Yes	
row_29	K02420	3008	0.005173594690859318	-0.059487943	Yes	
row_30	K02422	3012	0.003269951092079282	-0.02924196	Yes	
row_31	K02410	3018	3.999132022727281E-4	3.3468028E-4	Yes	
