NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02773	321	3.44484281539917	-0.08398094	No	
row_1	K02744	612	2.823472023010254	-0.15755221	No	
row_2	K02761	818	2.7849745750427246	-0.20258082	No	
row_3	K08483	936	2.6099932193756104	-0.21805942	No	
row_4	K02775	1010	2.5404140949249268	-0.218763	No	
row_5	K02784	1102	2.420032024383545	-0.22551088	No	
row_6	K02760	1109	2.408489942550659	-0.20371613	No	
row_7	K02759	1247	2.270491600036621	-0.22591063	No	
row_8	K02795	1252	2.2672929763793945	-0.2034443	No	
row_9	K02796	1268	2.2426252365112305	-0.18467171	No	
row_10	K02810	1339	2.155424118041992	-0.1843679	No	
row_11	K02770	1507	1.9418456554412842	-0.21663627	No	
row_12	K02757	1583	1.8294646739959717	-0.21801144	No	
row_13	K02794	1685	1.6835408210754395	-0.2281173	Yes	
row_14	K02786	1740	1.610543131828308	-0.22244075	Yes	
row_15	K02788	1769	1.5753827095031738	-0.2080335	Yes	
row_16	K02800	1821	1.507672905921936	-0.20134957	Yes	
row_17	K02781	1960	1.2397459745407104	-0.22387987	Yes	
row_18	K02798	1965	1.2327070236206055	-0.20141353	Yes	
row_19	K02777	1969	1.217272162437439	-0.1786114	Yes	
row_20	K02793	1971	1.2149128913879395	-0.15513766	Yes	
row_21	K02774	2013	1.1557469367980957	-0.14509577	Yes	
row_22	K02768	2186	0.876399576663971	-0.17904313	Yes	
row_23	K02745	2219	0.8185553550720215	-0.16597907	Yes	
row_24	K02746	2294	0.6884006857872009	-0.16701844	Yes	
row_25	K02747	2297	0.6873419284820557	-0.1438805	Yes	
row_26	K02765	2436	0.4990401864051819	-0.1664108	Yes	
row_27	K02753	2511	0.39493995904922485	-0.16745017	Yes	
row_28	K02819	2562	0.31160587072372437	-0.16043045	Yes	
row_29	K02779	2566	0.30293262004852295	-0.1376283	Yes	
row_30	K02822	2598	0.26617375016212463	-0.12422845	Yes	
row_31	K03475	2608	0.2518659234046936	-0.10344109	Yes	
row_32	K02783	2622	0.23558497428894043	-0.08399691	Yes	
row_33	K10985	2645	0.213974267244339	-0.067574896	Yes	
row_34	K10986	2646	0.213974267244339	-0.04376537	Yes	
row_35	K10984	2671	0.18598386645317078	-0.028014945	Yes	
row_36	K02769	2690	0.1699247658252716	-0.010249746	Yes	
row_37	K02791	2706	0.1553584635257721	0.008522841	Yes	
row_38	K02821	2738	0.13038727641105652	0.021922695	Yes	
row_39	K02804	2806	0.07970021665096283	0.023233898	Yes	
row_40	K02806	2907	0.02859562076628208	0.013463838	Yes	
row_41	K02750	2935	0.01782725565135479	0.028206876	Yes	
