feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Cyanobacteria	Type	Mucosal	-2.96532355334569	0.224966590997763	270	69	7.67200974035843e-30	4.83336613642581e-28
k__Bacteria.p__Proteobacteria	Type	Mucosal	1.67700292782139	0.209793913091129	270	252	7.11947946856051e-14	2.24263603259656e-12
k__Bacteria.p__Desulfobacterota	Type	Mucosal	1.27007901154859	0.172254576759588	270	2	3.22508997828592e-12	6.77268895440044e-11
k__Bacteria.p__Verrucomicrobiota	Sex	Male	-3.48053170974808	0.630065358545061	270	150	2.20668121843443e-06	3.47552291903422e-05
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	Dec_2018	3.12470942670278	0.751105568478192	270	150	0.000183393518109141	0.00231075832817518
k__Bacteria.p__Bacteroidota	Sequencing_Run	May_2018	-1.65296425745385	0.47104680088598	270	257	0.00105254069738537	0.00828875799190979
k__Bacteria.p__Proteobacteria	Sex	Male	2.12712303801364	0.597157417418459	270	252	0.000990707714727874	0.00828875799190979
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	Oct_2017	-2.91008495165426	0.820849808898862	270	150	0.000960083302592881	0.00828875799190979
k__Bacteria.p__Desulfobacterota	Sequencing_Run	May_2018	1.46349069767911	0.431005514640388	270	2	0.00143253828430524	0.0100277679901367
k__Bacteria.p__Bacteroidota	Type	Mucosal	0.507743713525947	0.162083053053153	270	257	0.00196755716537233	0.0123956101418457
k__Bacteria.p__Firmicutes	Sequencing_Run	Dec_2018	-0.972995973027662	0.328728148330548	270	265	0.00581943870689796	0.0310030907620461
k__Bacteria.p__Cyanobacteria	Sex	Male	1.0774678609572	0.372313137283715	270	69	0.00599556031279297	0.0310030907620461
k__Bacteria.p__Cyanobacteria	Site	Ileum	-0.746298489903891	0.271150045155288	270	69	0.00639746317312062	0.0310030907620461
k__Bacteria.p__Proteobacteria	Site	Ileum	0.630865726786724	0.252021164754915	270	252	0.0130401426659512	0.0586806419967805
k__Bacteria.p__Firmicutes	Sequencing_Run	Dec_2017	-0.726543475443085	0.299996075951487	270	265	0.0205487583869878	0.0788416848804572
k__Bacteria.p__Firmicutes	Sequencing_Run	May_2018	-0.820529462350755	0.341663440397345	270	265	0.0212747403645678	0.0788416848804572
k__Bacteria.p__Actinobacteriota	Sequencing_Run	Oct_2017	1.24954205045937	0.512942526989799	270	5	0.0189628586117792	0.0788416848804572
k__Bacteria.p__Actinobacteriota	Site	Jejunum	0.367272319520976	0.169007875792535	270	5	0.0308369988993016	0.107929496147556
k__Bacteria.p__Desulfobacterota	Sequencing_Run	Dec_2017	0.832364821968609	0.378147746777913	270	2	0.0330943659407005	0.109733950224428
k__Bacteria.p__Cyanobacteria	Sequencing_Run	Oct_2017	1.00852945264879	0.492528217887464	270	69	0.046545171700801	0.146617290857523
k__Bacteria.p__Actinobacteriota	Sex	Male	0.776724460852336	0.392599706371508	270	5	0.0545630936594203	0.163689280978261
k__Bacteria.p__Bacteroidota	Site	Ileum	0.359587182169198	0.194987167909973	270	257	0.0665226873397758	0.190496786472994
k__Bacteria.p__Proteobacteria	Sequencing_Run	Dec_2018	-1.31969618857436	0.710110713427556	270	252	0.0712942124397115	0.195284147117471
k__Bacteria.p__Bacteroidota	Sequencing_Run	Dec_2018	-0.835461938028749	0.459339905423948	270	257	0.0775577799886622	0.203589172470238
k__Bacteria.p__Verrucomicrobiota	Site	Ileum	-0.435827987390457	0.250287585748742	270	150	0.0830362303574083	0.209251300500669
k__Bacteria.p__Cyanobacteria	Sequencing_Run	May_2018	0.812952164111805	0.464709831320867	270	69	0.0864913396819268	0.209575169229284
k__Bacteria.p__Cyanobacteria	Sequencing_Run	Dec_2017	0.68019261739957	0.406514378514392	270	69	0.100755439733609	0.234446083863669
k__Bacteria.p__Proteobacteria	Site	Jejunum	0.409234582662377	0.250811023442686	270	252	0.104198259494964	0.234446083863669
k__Bacteria.p__Cyanobacteria	Sequencing_Run	Dec_2018	-0.711815691780472	0.438421867599265	270	69	0.111822863812885	0.24292553173144
k__Bacteria.p__Desulfobacterota	Sequencing_Run	Dec_2018	0.649298738220015	0.413365255452715	270	2	0.124609807828286	0.2616805964394
k__Bacteria.p__Actinobacteriota	Sequencing_Run	Dec_2017	0.621261053533311	0.416465965104663	270	5	0.142648944476834	0.280840109438766
k__Bacteria.p__Desulfobacterota	Site	Jejunum	-0.305261257017333	0.206496511163644	270	2	0.14076015131018	0.280840109438766
k__Bacteria.p__Desulfobacterota	Sequencing_Run	Oct_2017	0.673370647200023	0.461807358972116	270	2	0.152544280118371	0.291220898407799
k__Bacteria.p__Actinobacteriota	Type	Mucosal	-0.193863078791122	0.141336811542081	270	5	0.171545053521432	0.317862893289712
k__Bacteria.p__Actinobacteriota	Sequencing_Run	April_2017	-0.494066675340826	0.385326460897012	270	5	0.201002938497971	0.361805289296347
k__Bacteria.p__Firmicutes	Type	Mucosal	-0.164656876016971	0.132328523260793	270	265	0.21473592657779	0.365631442551371
k__Bacteria.p__Bacteroidota	Sequencing_Run	Dec_2017	-0.528551780300404	0.415149995740785	270	257	0.210168538704453	0.365631442551371
k__Bacteria.p__Desulfobacterota	Sex	Male	-0.426539493313991	0.350731441984657	270	2	0.231307096607366	0.38348281805958
k__Bacteria.p__Proteobacteria	Sequencing_Run	April_2017	0.650976418956304	0.572551432833376	270	252	0.25668903597297	0.394424938739195
k__Bacteria.p__Actinobacteriota	Site	Ileum	0.198266814430665	0.169822654869164	270	5	0.244270788063154	0.394424938739195
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	April_2017	-0.648340942240021	0.570222694197551	270	150	0.256689245846143	0.394424938739195
k__Bacteria.p__Firmicutes	Sequencing_Run	April_2017	0.338821068595866	0.354533340065871	270	265	0.340150678042422	0.498360295736571
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	Dec_2017	-0.650229999210258	0.665712249042729	270	150	0.334052616358511	0.498360295736571
k__Bacteria.p__Firmicutes	Site	Jejunum	-0.13806050527773	0.158595879559494	270	265	0.385000159836969	0.551250228857478
k__Bacteria.p__Bacteroidota	Sequencing_Run	Oct_2017	-0.429831216340494	0.509604187881647	270	257	0.404177472575382	0.565848461605535
k__Bacteria.p__Bacteroidota	Site	Jejunum	-0.142623555665921	0.19406467801308	270	257	0.463177709099969	0.634352079854306
k__Bacteria.p__Actinobacteriota	Sequencing_Run	May_2018	-0.298588118492969	0.469786949589212	270	5	0.527938814590695	0.707662666366251
k__Bacteria.p__Verrucomicrobiota	Type	Mucosal	-0.111684799148232	0.20846863443898	270	150	0.592673245479128	0.777883634691356
k__Bacteria.p__Proteobacteria	Sequencing_Run	Oct_2017	0.378519605352124	0.77959627651874	270	252	0.629848442584169	0.809805140465361
k__Bacteria.p__Firmicutes	Sequencing_Run	Oct_2017	0.132293085054094	0.366793103684504	270	265	0.720581187730406	0.881564109744199
k__Bacteria.p__Cyanobacteria	Site	Jejunum	-0.0941557599338802	0.270018998078031	270	69	0.727640217566641	0.881564109744199
k__Bacteria.p__Bacteroidota	Sex	Male	0.142624149259805	0.388467579520559	270	257	0.715621656475314	0.881564109744199
k__Bacteria.p__Cyanobacteria	Sequencing_Run	April_2017	0.165347446077341	0.586376607922843	270	69	0.778181907146512	0.891372002731459
k__Bacteria.p__Proteobacteria	Sequencing_Run	May_2018	0.207874249039186	0.712919567522839	270	252	0.771879579310885	0.891372002731459
k__Bacteria.p__Verrucomicrobiota	Site	Jejunum	-0.0758029570768264	0.249085384673414	270	150	0.761169612638807	0.891372002731459
k__Bacteria.p__Bacteroidota	Sequencing_Run	April_2017	0.11532576238504	0.438436992021721	270	257	0.792741226162626	0.891833879432954
k__Bacteria.p__Firmicutes	Sex	Male	-0.0276412430838372	0.278777373228838	270	265	0.921629064989109	0.951854619177159
k__Bacteria.p__Firmicutes	Site	Ileum	0.0245955563298933	0.159329817491996	270	265	0.877465050374638	0.951854619177159
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	May_2018	-0.123011934848884	0.747879200049447	270	150	0.870030422882289	0.951854619177159
k__Bacteria.p__Desulfobacterota	Sequencing_Run	April_2017	-0.0453054246817822	0.460096247834324	270	2	0.921637012219154	0.951854619177159
k__Bacteria.p__Desulfobacterota	Site	Ileum	-0.021158275978728	0.207442868964617	270	2	0.918852691940278	0.951854619177159
k__Bacteria.p__Actinobacteriota	Sequencing_Run	Dec_2018	-0.0313986820050028	0.466423663315138	270	5	0.946677124892402	0.961946110777763
