NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01995	0	14.401421546936035	0.006849315	No	
row_1	K01996	1	14.401421546936035	0.01369863	No	
row_2	K01998	2	14.401421546936035	0.020547945	No	
row_3	K01997	3	14.399676322937012	0.02739726	No	
row_4	K01999	9	12.895047187805176	0.032585446	No	
row_5	K10556	78	11.896707534790039	0.016843399	No	
row_6	K10439	148	10.493907928466797	7.6912733E-4	No	
row_7	K10539	231	9.54361629486084	-0.01962408	No	
row_8	K10541	253	9.433893203735352	-0.01975151	No	
row_9	K10006	259	9.407175064086914	-0.014563325	No	
row_10	K10007	260	9.407175064086914	-0.00771401	No	
row_11	K10008	261	9.407175064086914	-8.6469477E-4	No	
row_12	K10117	388	8.682780265808105	-0.035875842	No	
row_13	K11070	431	8.601869583129883	-0.042980015	No	
row_14	K02040	440	8.571327209472656	-0.03878851	No	
row_15	K05773	460	8.503242492675781	-0.038251486	No	
row_16	K06857	461	8.503242492675781	-0.03140217	No	
row_17	K02037	493	8.469319343566895	-0.034851857	No	
row_18	K02038	494	8.469319343566895	-0.028002543	No	
row_19	K09692	496	8.46928596496582	-0.021485453	No	
row_20	K10005	635	8.467183113098145	-0.060483314	No	
row_21	K10823	636	8.467183113098145	-0.053634	No	
row_22	K11071	673	8.46245288848877	-0.058744814	No	
row_23	K10119	686	8.446074485778809	-0.05588221	No	
row_24	K10118	694	8.430448532104492	-0.051358476	No	
row_25	K09811	714	8.396632194519043	-0.050821453	No	
row_26	K05772	767	8.223337173461914	-0.061247885	No	
row_27	K09812	844	7.857940673828125	-0.07964774	No	
row_28	K10112	905	7.59324312210083	-0.092731975	No	
row_29	K11072	925	7.498386383056641	-0.09219496	No	
row_30	K02036	932	7.451275825500488	-0.087339	No	
row_31	K02016	1073	6.7773613929748535	-0.1270013	Yes	
row_32	K02073	1074	6.776144504547119	-0.12015199	Yes	
row_33	K11069	1076	6.763777732849121	-0.11363491	Yes	
row_34	K02072	1107	6.718836784362793	-0.116752364	Yes	
row_35	K02071	1108	6.718209743499756	-0.10990305	Yes	
row_36	K02065	1144	6.647747993469238	-0.11468164	Yes	
row_37	K02066	1145	6.645937442779541	-0.10783233	Yes	
row_38	K02013	1195	6.446012020111084	-0.11726208	Yes	
row_39	K06148	1196	6.440584182739258	-0.11041277	Yes	
row_40	K09690	1209	6.3894572257995605	-0.10755016	Yes	
row_41	K09972	1239	6.360999584197998	-0.110335395	Yes	
row_42	K11073	1241	6.360999584197998	-0.103818305	Yes	
row_43	K11074	1242	6.360999584197998	-0.09696899	Yes	
row_44	K11075	1243	6.360999584197998	-0.090119675	Yes	
row_45	K11076	1244	6.360999584197998	-0.08327036	Yes	
row_46	K13896	1249	6.360999584197998	-0.07774995	Yes	
row_47	K02067	1269	6.290830612182617	-0.07721293	Yes	
row_48	K02010	1274	6.28449821472168	-0.07169252	Yes	
row_49	K09815	1343	6.039596080780029	-0.08743456	Yes	
row_50	K02044	1347	6.024158477783203	-0.08158193	Yes	
row_51	K09691	1372	5.940830230712891	-0.082706034	Yes	
row_52	K02011	1383	5.937168598175049	-0.079178974	Yes	
row_53	K10111	1393	5.937168598175049	-0.07531969	Yes	
row_54	K12368	1395	5.937168598175049	-0.0688026	Yes	
row_55	K12369	1396	5.937168598175049	-0.06195329	Yes	
row_56	K12370	1397	5.937168598175049	-0.055103976	Yes	
row_57	K12371	1398	5.937168598175049	-0.04825466	Yes	
