Eigvals,14,,,,,,,,,,,,,
14.24436654,14.23531061,1.331986913,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,
Proportion explained,14,,,,,,,,,,,,,
0.477811856,0.4775080849,0.04468005913,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,
,,,,,,,,,,,,,,
Site,14,14,,,,,,,,,,,,
TL1a_FP_162,2.774715666,-0.6092377661,0.08775888039,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_234,-1.053176079,1.064137523,-0.3542986374,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_198,-0.347585907,-2.351189259,-0.4012132156,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_132,-0.6818528021,-0.8525874528,0.2559370827,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_90,0.4935560147,0.5125625077,0.005234372243,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_288,-0.6978512218,0.169711334,-0.2986742107,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_90_Repeat,-0.008802375498,0.5783962873,0.5981154114,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_198_Repeat,-0.6159674337,-1.007225755,0.4080498194,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_270,0.3957374504,-0.8744016111,-0.337393629,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_270_Repeat,-1.485351463,-0.2175867466,0.1754177239,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_234,-0.4374070325,1.5243803,-0.1461280645,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_678,0.2358455842,0.2542354007,0.3412056363,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_630,0.478807482,0.9027530587,-0.06541994886,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_630,0.9493321172,0.9060521793,-0.2685912203,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,
,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,
