metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__	Mucosal	3.55787537251962	0.356606569225004	54	11	5.35086397451957e-13	1.44473327312028e-10
Type	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__DNF00809	Mucosal	-2.44628667286745	0.354310767844865	54	18	1.43938195150704e-08	1.9431656345345e-06
Type	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	Mucosal	2.29927594213722	0.341980401259994	54	54	2.79977911910883e-08	2.51980120719795e-06
Type	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Butyricicoccus	Mucosal	1.01987493840818	0.170049231925316	54	33	4.08354876420992e-07	2.7563954158417e-05
Site	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Distal_Colon	-0.891085117837463	0.166928484682441	54	43	3.76532176066116e-06	0.000203327375075703
Type	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Betaproteobacteriales.f__Burkholderiaceae.g__Parasutterella	Mucosal	-0.829165790406244	0.168338456416573	54	54	1.3632387257845e-05	0.000613457426603025
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	Distal_Colon	-0.558616187279194	0.124180520813936	54	54	5.62476640369273e-05	0.00216955275571005
Type	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Mucosal	1.78979783646956	0.407975627347059	54	8	6.8844232253858e-05	0.00232349283856771
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__	M	1.06630742805155	0.246842944674778	54	10	7.80518464346775e-05	0.00234155539304032
Type	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	Mucosal	-0.429961614005216	0.106689142987336	54	54	0.000230310640179738	0.00565307934986629
