feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Site_General	SI	-2.05027521769024	0.117620630451523	262	262	4.40218408543247e-43	2.83500655101851e-40
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Site_General	SI	-1.37055484949817	0.111752784797285	262	196	1.35749294714709e-26	4.37112728981362e-24
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Site_General	SI	2.12084031927691	0.184391133698234	262	236	3.3940311695323e-24	7.28585357726268e-22
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Eggerthella	Site_General	SI	1.27216658165894	0.111796014476206	262	76	7.91271870214123e-24	1.27394771104474e-21
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Site_General	SI	1.56408343171416	0.143201789907479	262	94	2.1166564222692e-22	2.72625347188273e-20
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Site_General	SI	-0.936204793780277	0.0958020088076464	262	204	6.4735432174777e-19	6.94826972009273e-17
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Site_General	SI	1.45388422940738	0.182526787258185	262	54	9.30627827771257e-14	8.56177601549557e-12
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Site_General	SI	-1.45214783216565	0.189997368731573	262	177	6.8310121793766e-13	5.49896480439816e-11
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia	Site_General	SI	0.866183819519421	0.113854569927908	262	81	8.48291749200253e-13	6.06999873872181e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Site_General	SI	-0.709615055546256	0.0934812315730174	262	26	9.43064658419366e-13	6.07333640022072e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site_General	SI	-0.956353768749041	0.129055436828867	262	168	2.79244297651996e-12	1.59323425807628e-10
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Site_General	SI	-1.16363676598942	0.157226732376688	262	185	2.96875948709866e-12	1.59323425807628e-10
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	Site_General	SI	2.10647957988617	0.286160032773949	262	109	3.77164144920104e-12	1.86841314868113e-10
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Site_General	SI	1.11885857139615	0.159515321594071	262	149	2.92711633099528e-11	1.25670861144064e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Site_General	SI	0.749013279198669	0.106675003522086	262	193	2.80307892223951e-11	1.25670861144064e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Flavonifractor	Site_General	SI	-0.77556014972733	0.115799078569477	262	205	1.80384355762339e-10	7.26047031943416e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Site_General	SI	0.757607615261227	0.114675428294824	262	256	3.01413803739029e-10	1.14182640945844e-08
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Site_General	SI	1.15100090573366	0.181274015610546	262	177	1.25510890423523e-09	4.49050074626382e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Site_General	SI	-0.604737988251106	0.100487234323881	262	88	7.47142928696682e-09	2.53242129516138e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..fissicatena.group	Site_General	SI	0.644227820180643	0.108204229306559	262	162	1.04786833580797e-08	3.37413604130165e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Ruminococcus..gauvreauii.group	Site_General	SI	0.841641105686202	0.141716071022374	262	142	1.13386893166262e-08	3.4771980570987e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Subdoligranulum	Site_General	SI	0.769230981154885	0.130129130789305	262	107	1.3101096436174e-08	3.75442477320661e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Cuneatibacter	Site_General	SI	-0.436121173592812	0.0740343712502714	262	56	1.4574630330771e-08	3.75442477320661e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..eligens.group	Site_General	SI	-0.613261735283014	0.10400380917688	262	64	1.41479450105534e-08	3.75442477320661e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..nodatum.group	Site_General	SI	-0.402745483725124	0.0683615545550368	262	23	1.45452709207229e-08	3.75442477320661e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Sellimonas	Site_General	SI	0.702772333380314	0.121948997906729	262	141	2.82821565373495e-08	6.83823000326361e-07
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Sequencing_Run	Dec_2018	6.82015681980457	0.981082189691351	262	185	2.86695978397698e-08	6.83823000326361e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ethanoligenenaceae.g__Acetanaerobacterium	Sequencing_Run	Dec_2018	-1.06623807299601	0.156920675811852	262	14	4.55359556564749e-08	1.04732698009892e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..fissicatena.group	Sequencing_Run	Dec_2018	-2.93771728502346	0.455174792704304	262	162	1.35736686076618e-07	3.01429054597732e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Sequencing_Run	Oct_2017	-3.13221527580982	0.501593261509937	262	197	2.64138098853175e-07	5.67016452204815e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus	Sequencing_Run	Dec_2017	3.03055369587077	0.498398731456768	262	96	4.40619981146043e-07	9.15352476961458e-06
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Sex	Male	-5.8063103870635	0.966458229673101	262	177	5.56653868519214e-07	1.12026591039492e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	Site_General	SI	-0.428688407070308	0.0831777700885524	262	42	5.74624548763276e-07	1.12138851334409e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..fissicatena.group	Sequencing_Run	Dec_2017	-2.39842272448968	0.406743858652698	262	162	7.87152534562496e-07	1.4909595066419e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA1819	Site_General	SI	0.704422386631558	0.139720647485398	262	222	9.74913380589723e-07	1.79384062028509e-05
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Sequencing_Run	Oct_2017	-6.95027377340077	1.19453117887832	262	177	1.0107510575629e-06	1.80812133630696e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Sex	Male	-2.35299233373052	0.405766647162674	262	197	1.08207373702979e-06	1.83383022801891e-05
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Site_General	SI	-0.565673203768087	0.112640124227349	262	90	1.06955103364668e-06	1.83383022801891e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	Site_General	SI	0.657990687492611	0.131434193222796	262	146	1.15046771227313e-06	1.88327333442549e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Site_General	SI	-0.532088565015026	0.106473856612462	262	95	1.19897836508455e-06	1.88327333442549e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Sequencing_Run	Oct_2017	1.47074593820014	0.254741847237596	262	112	1.18683735110997e-06	1.88327333442549e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Cuneatibacter	Sequencing_Run	Dec_2018	-2.00193632246643	0.350054177376038	262	56	1.38058514529854e-06	2.1168972227911e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	Sequencing_Run	Oct_2017	-3.25277070382662	0.572529074376204	262	145	1.55384305206096e-06	2.32715098959828e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Coprobacillus	Sequencing_Run	Dec_2017	2.32660187609062	0.414101174542562	262	90	1.88951931196754e-06	2.76556917478886e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site_General	SI	-0.520160558961453	0.10632184080385	262	92	1.94576371496928e-06	2.78460407208938e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__.f__.g__	Site_General	SI	-0.383170780504149	0.0784518875451771	262	46	2.01992266286191e-06	2.82789172800668e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__Neisseria	Sequencing_Run	Dec_2017	1.13859051282444	0.205461929175204	262	31	2.42107459277857e-06	3.31738731436042e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Site_General	SI	-0.562629811038867	0.116561903169766	262	261	2.61956091378268e-06	3.5145775593251e-05
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	Site_General	SI	0.617027038681319	0.128435816667504	262	35	2.90385944855607e-06	3.81650098953084e-05
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella_9	Site_General	SI	0.625019425741828	0.13115318272657	262	29	3.47479012853907e-06	4.47552968555832e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Cuneatibacter	Sequencing_Run	May_2018	-2.13491129181032	0.401789340604394	262	56	4.92879670204651e-06	6.22381387474108e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	Site_General	SI	-0.549038201595617	0.117425159129962	262	37	5.16039277883313e-06	6.39094797993949e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tyzzerella	Sequencing_Run	Dec_2018	-1.47236789910798	0.28188286460945	262	17	6.54492690719626e-06	7.95270363817809e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Sequencing_Run	Dec_2018	3.30382451584782	0.656889297456068	262	92	1.20860571271047e-05	0.00014413742203436
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	Site_General	SI	0.841241711369119	0.188348177692006	262	60	1.28201483064433e-05	0.000150112281988173
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	Site_General	SI	-0.426881307819496	0.0958661573838407	262	40	1.35781059605432e-05	0.000156148218546247
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Fournierella	Site_General	SI	0.366511914499365	0.0853577599333561	262	135	2.65265579374558e-05	0.000299703566872308
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066755	Sex	Male	1.96170493017314	0.413916493676806	262	74	2.99382408069457e-05	0.000332417708270225
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	Sequencing_Run	Dec_2018	-0.746315950644461	0.160634332969794	262	10	4.12732328868579e-05	0.000450507830154856
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066755	Site_General	SI	-0.349073933230461	0.0834788894932424	262	74	4.20724788569479e-05	0.000451577939731241
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Sequencing_Run	Oct_2017	-2.37446649216423	0.525120531919738	262	95	5.85445268869796e-05	0.000618076644511719
