NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02919	279	23.992536544799805	-0.07317378	Yes	
row_1	K02897	364	22.139780044555664	-0.082496874	Yes	
row_2	K02954	382	21.616106033325195	-0.06988153	Yes	
row_3	K02914	491	20.361902236938477	-0.08706317	Yes	
row_4	K02907	523	19.943134307861328	-0.079031974	Yes	
row_5	K02902	538	19.75742530822754	-0.06543431	Yes	
row_6	K02863	584	19.6307430267334	-0.061987266	Yes	
row_7	K02864	585	19.6307430267334	-0.043805446	Yes	
row_8	K02867	586	19.6307430267334	-0.025623629	Yes	
row_9	K02871	587	19.6307430267334	-0.007441812	Yes	
row_10	K02874	588	19.6307430267334	0.010740005	Yes	
row_11	K02876	589	19.6307430267334	0.028921824	Yes	
row_12	K02878	590	19.6307430267334	0.04710364	Yes	
row_13	K02879	591	19.6307430267334	0.06528546	Yes	
row_14	K02881	592	19.6307430267334	0.083467275	Yes	
row_15	K02884	593	19.6307430267334	0.10164909	Yes	
row_16	K02886	594	19.6307430267334	0.119830914	Yes	
row_17	K02887	595	19.6307430267334	0.13801272	Yes	
row_18	K02888	596	19.6307430267334	0.15619455	Yes	
row_19	K02890	597	19.6307430267334	0.17437637	Yes	
row_20	K02892	598	19.6307430267334	0.19255818	Yes	
row_21	K02895	599	19.6307430267334	0.21074	Yes	
row_22	K02899	600	19.6307430267334	0.22892182	Yes	
row_23	K02906	601	19.6307430267334	0.24710363	Yes	
row_24	K02913	602	19.6307430267334	0.26528546	Yes	
row_25	K02926	603	19.6307430267334	0.28346726	Yes	
row_26	K02931	604	19.6307430267334	0.3016491	Yes	
row_27	K02933	605	19.6307430267334	0.3198309	Yes	
row_28	K02935	606	19.6307430267334	0.33801273	Yes	
row_29	K02939	607	19.6307430267334	0.35619453	Yes	
row_30	K02946	608	19.6307430267334	0.37437636	Yes	
row_31	K02948	609	19.6307430267334	0.3925582	Yes	
row_32	K02950	610	19.6307430267334	0.41074	Yes	
row_33	K02952	611	19.6307430267334	0.42892182	Yes	
row_34	K02956	612	19.6307430267334	0.44710362	Yes	
row_35	K02959	613	19.6307430267334	0.46528545	Yes	
row_36	K02961	614	19.6307430267334	0.48346725	Yes	
row_37	K02963	615	19.6307430267334	0.5016491	Yes	
row_38	K02965	616	19.6307430267334	0.5198309	Yes	
row_39	K02967	617	19.6307430267334	0.53801274	Yes	
row_40	K02968	618	19.6307430267334	0.55619454	Yes	
row_41	K02982	619	19.6307430267334	0.57437634	Yes	
row_42	K02986	620	19.6307430267334	0.59255815	Yes	
row_43	K02988	621	19.6307430267334	0.61074	Yes	
row_44	K02990	622	19.6307430267334	0.6289218	Yes	
row_45	K02992	623	19.6307430267334	0.6471036	Yes	
row_46	K02994	624	19.6307430267334	0.66528547	Yes	
row_47	K02996	625	19.6307430267334	0.68346727	Yes	
row_48	K02916	661	19.617210388183594	0.6901887	Yes	
row_49	K02904	682	19.57201385498047	0.70182174	Yes	
row_50	K02911	704	19.48741912841797	0.7131273	Yes	
row_51	K02909	711	19.46582794189453	0.7293445	Yes	
row_52	K02970	727	19.41674041748047	0.74261475	Yes	
row_53	K02945	1013	17.218364715576172	0.6674763	No	
row_54	K07590	2200	5.463656425476074	0.29731497	No	
