NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K07259	64	31.978679656982422	0.013703538	Yes	
row_1	K03814	94	29.013742446899414	0.038770713	Yes	
row_2	K03587	146	26.74602508544922	0.05669503	Yes	
row_3	K08724	360	22.2800350189209	0.022021946	Yes	
row_4	K00075	460	20.683521270751953	0.024361847	Yes	
row_5	K01928	477	20.499561309814453	0.0536498	Yes	
row_6	K01925	569	19.6307430267334	0.058587104	Yes	
row_7	K01929	570	19.6307430267334	0.09306987	Yes	
row_8	K02563	578	19.6307430267334	0.12527989	Yes	
row_9	K01000	687	19.540042877197266	0.12469772	Yes	
row_10	K01924	712	19.460100173950195	0.15138827	Yes	
row_11	K05363	780	18.975997924804688	0.16411778	Yes	
row_12	K05366	811	18.927885055541992	0.18886028	Yes	
row_13	K06153	819	18.827648162841797	0.22107032	Yes	
row_14	K12555	825	18.7757511138916	0.2539297	Yes	
row_15	K01921	894	18.274818420410156	0.26633453	Yes	
row_16	K00790	905	18.209003448486328	0.29757053	Yes	
row_17	K00887	1065	16.777027130126953	0.28042993	Yes	
row_18	K12553	1081	16.62206268310547	0.31004256	Yes	
row_19	K11694	1301	14.605595588684082	0.2734214	Yes	
row_20	K11695	1309	14.472916603088379	0.30563143	Yes	
row_21	K03693	1429	13.23160457611084	0.30147785	Yes	
row_22	K07258	1477	12.682746887207031	0.32070085	Yes	
row_23	K07260	1527	11.960651397705078	0.33927453	Yes	
row_24	K12554	1832	8.653876304626465	0.27505597	No	
row_25	K05515	1914	7.7233967781066895	0.28324005	No	
row_26	K05364	2266	4.962934494018555	0.20376177	No	
row_27	K05367	2275	4.881899833679199	0.23564713	No	
row_28	K03980	2786	0.7554715275764465	0.10454547	No	
