NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K13378	100	28.445709228515625	-0.009899153	Yes	
row_1	K00341	155	26.253202438354492	-0.004790151	Yes	
row_2	K00340	160	26.188629150390625	0.016632065	Yes	
row_3	K00331	162	26.165966033935547	0.039033074	Yes	
row_4	K00343	163	26.165966033935547	0.061760347	Yes	
row_5	K00240	169	25.776321411132812	0.0828563	Yes	
row_6	K00330	179	25.50709342956543	0.10264719	Yes	
row_7	K00339	182	25.489940643310547	0.12472194	Yes	
row_8	K00342	183	25.489940643310547	0.14744921	Yes	
row_9	K00337	236	25.04108238220215	0.15321074	Yes	
row_10	K00338	238	25.018003463745117	0.17561175	Yes	
row_11	K00239	292	23.58631706237793	0.18104702	Yes	
row_12	K00241	341	22.75438117980957	0.18811361	Yes	
row_13	K03885	356	22.516393661499023	0.20627318	Yes	
row_14	K00425	384	21.568326950073242	0.22019131	Yes	
row_15	K00426	385	21.568326950073242	0.2429186	Yes	
row_16	K00937	542	19.703853607177734	0.21474864	Yes	
row_17	K01507	741	19.31006622314453	0.17287558	Yes	
row_18	K00244	954	17.83571434020996	0.12643483	Yes	
row_19	K02108	964	17.6752986907959	0.14622574	Yes	
row_20	K02113	965	17.672605514526367	0.168953	Yes	
row_21	K02115	967	17.670499801635742	0.19135402	Yes	
row_22	K02110	972	17.596343994140625	0.21277623	Yes	
row_23	K02112	973	17.596343994140625	0.23550351	Yes	
row_24	K02114	975	17.58573341369629	0.2579045	Yes	
row_25	K02111	985	17.536373138427734	0.27769542	Yes	
row_26	K00242	1066	16.776548385620117	0.27432153	Yes	
row_27	K02109	1079	16.63947105407715	0.29313365	Yes	
row_28	K06019	1597	11.106582641601562	0.14718229	No	
row_29	K02121	1752	9.545502662658691	0.11966486	No	
row_30	K00332	1990	7.0289306640625	0.06506751	No	
row_31	K00333	1991	7.0289306640625	0.08779478	No	
row_32	K02117	2091	6.223153591156006	0.07822189	No	
row_33	K02118	2092	6.223153591156006	0.10094916	No	
row_34	K02120	2093	6.223153591156006	0.123676434	No	
row_35	K02123	2095	6.215478420257568	0.14607744	No	
row_36	K02124	2096	6.215478420257568	0.16880472	No	
row_37	K00335	2137	5.909702777862549	0.17848141	No	
row_38	K00334	2146	5.867857456207275	0.19859858	No	
row_39	K02119	2163	5.759385585784912	0.21610563	No	
row_40	K02122	2168	5.729069232940674	0.23752785	No	
row_41	K00336	2368	4.317674160003662	0.19532852	No	
row_42	K00245	2751	0.9738790392875671	0.093422845	No	
row_43	K00246	2753	0.9702253341674805	0.11582386	No	
