NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01081	13	37.89044189453125	0.0142632	Yes	
row_1	K02342	104	28.011228561401367	0.003321817	Yes	
row_2	K03787	235	25.04407501220703	-0.020712854	Yes	
row_3	K00525	240	24.983436584472656	-0.0035036653	Yes	
row_4	K00560	324	22.822418212890625	-0.012153722	Yes	
row_5	K03048	328	22.822418212890625	0.0053827995	Yes	
row_6	K00857	354	22.539398193359375	0.015718013	Yes	
row_7	K01956	391	21.445436477661133	0.02245257	Yes	
row_8	K01955	403	21.315195083618164	0.037370436	Yes	
row_9	K00876	407	21.252521514892578	0.054906957	Yes	
row_10	K00943	444	20.88814926147461	0.061641514	Yes	
row_11	K00527	476	20.526952743530273	0.07001273	Yes	
row_12	K03040	478	20.494665145874023	0.08820392	Yes	
row_13	K00609	483	20.42568588256836	0.10541311	Yes	
row_14	K02825	492	20.354921340942383	0.12131297	Yes	
row_15	K02337	534	19.783727645874023	0.12641087	Yes	
row_16	K02341	546	19.667604446411133	0.14132874	Yes	
row_17	K01591	558	19.6307430267334	0.1562466	Yes	
row_18	K02338	571	19.6307430267334	0.17083713	Yes	
row_19	K02340	572	19.6307430267334	0.18935564	Yes	
row_20	K02343	573	19.6307430267334	0.20787416	Yes	
row_21	K03043	626	19.6307430267334	0.2093714	Yes	
row_22	K09903	653	19.6307430267334	0.21937929	Yes	
row_23	K01937	665	19.61136245727539	0.23429716	Yes	
row_24	K03046	672	19.606172561645508	0.2508517	Yes	
row_25	K02335	684	19.560182571411133	0.26576954	Yes	
row_26	K00384	706	19.485233306884766	0.27741408	Yes	
row_27	K01465	718	19.438127517700195	0.29233193	Yes	
row_28	K00761	733	19.37529182434082	0.30626783	Yes	
row_29	K01520	764	19.10006332397461	0.31496638	Yes	
row_30	K00226	785	18.951213836669922	0.32693824	Yes	
row_31	K01493	897	18.260009765625	0.3091229	Yes	
row_32	K01119	908	18.18525505065918	0.3243681	Yes	
row_33	K00254	941	17.94331932067871	0.33241197	Yes	
row_34	K00526	978	17.57406997680664	0.33914652	Yes	
row_35	K00762	1034	17.022417068481445	0.33966178	Yes	
row_36	K03784	1129	16.334150314331055	0.32741106	Yes	
row_37	K00945	1144	16.166109085083008	0.34134692	Yes	
row_38	K08728	1252	15.22563362121582	0.3248409	Yes	
row_39	K03763	1324	14.2528657913208	0.3201188	Yes	
row_40	K00757	1346	14.025938987731934	0.33176336	Yes	
row_41	K03060	1359	13.924789428710938	0.3463539	Yes	
row_42	K00756	1375	13.85498332977295	0.35996243	Yes	
row_43	K00962	1496	12.418889045715332	0.3392011	No	
row_44	K00940	1578	11.328858375549316	0.3312057	No	
row_45	K03783	1618	10.928950309753418	0.33695826	No	
row_46	K02823	1625	10.816771507263184	0.35351276	No	
row_47	K01489	1715	9.897632598876953	0.34289873	No	
row_48	K00610	2052	6.461309432983398	0.2514336	No	
row_49	K01494	2481	3.365189552307129	0.12985393	No	
row_50	K03465	2625	2.1742360591888428	0.101563945	No	
row_51	K02339	2830	0.5139843821525574	0.053306684	No	
row_52	K01485	2890	0.3453730642795563	0.0525126	No	
row_53	K01464	3018	0.07020127773284912	0.029459927	No	
