NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01081	13	37.89044189453125	0.008208155	Yes	
row_1	K08289	54	32.30802536010742	0.007502477	Yes	
row_2	K02342	104	28.011228561401367	0.0038255218	Yes	
row_3	K01241	184	25.489940643310547	-0.009755692	Yes	
row_4	K03787	235	25.04407501220703	-0.01376279	Yes	
row_5	K00525	240	24.983436584472656	-0.002583357	Yes	
row_6	K02428	291	23.652860641479492	-0.0065904544	Yes	
row_7	K03048	328	22.822418212890625	-0.005975564	Yes	
row_8	K00951	339	22.814800262451172	0.0032230164	Yes	
row_9	K00760	400	21.348196029663086	-0.0040855003	Yes	
row_10	K10353	450	20.843046188354492	-0.0077624554	Yes	
row_11	K00527	476	20.526952743530273	-0.0035160042	Yes	
row_12	K03040	478	20.494665145874023	0.008653854	Yes	
row_13	K00759	482	20.42949104309082	0.020163428	Yes	
row_14	K00942	510	20.075252532958984	0.023749596	Yes	
row_15	K00873	520	19.95195198059082	0.03327832	Yes	
row_16	K02337	534	19.783727645874023	0.041486472	Yes	
row_17	K02341	546	19.667604446411133	0.050354913	Yes	
row_18	K01951	549	19.643142700195312	0.062194627	Yes	
row_19	K00939	556	19.6307430267334	0.07271378	Yes	
row_20	K01756	559	19.6307430267334	0.084553495	Yes	
row_21	K02338	571	19.6307430267334	0.09342193	Yes	
row_22	K02340	572	19.6307430267334	0.10592193	Yes	
row_23	K02343	573	19.6307430267334	0.118421935	Yes	
row_24	K03043	626	19.6307430267334	0.11375455	Yes	
row_25	K00088	657	19.62752914428711	0.11635029	Yes	
row_26	K03046	672	19.606172561645508	0.124228306	Yes	
row_27	K01939	677	19.60002326965332	0.13540773	Yes	
row_28	K02335	684	19.560182571411133	0.1459269	Yes	
row_29	K01835	762	19.115205764770508	0.13300596	Yes	
row_30	K00948	771	19.066987991333008	0.14286482	Yes	
row_31	K00764	903	18.215320587158203	0.112116225	Yes	
row_32	K00073	907	18.203388214111328	0.1236258	Yes	
row_33	K01119	908	18.18525505065918	0.1361258	Yes	
row_34	K00526	978	17.57406997680664	0.12584601	Yes	
row_35	K00602	1021	17.11640167236328	0.12448005	Yes	
row_36	K01588	1023	17.096988677978516	0.1366499	Yes	
row_37	K01945	1024	17.096988677978516	0.14914991	Yes	
row_38	K11175	1029	17.048547744750977	0.16032934	Yes	
row_39	K01923	1046	16.91034507751465	0.16754706	Yes	
row_40	K01933	1048	16.908876419067383	0.17971693	Yes	
row_41	K01515	1110	16.409225463867188	0.17207827	Yes	
row_42	K03784	1129	16.334150314331055	0.17863572	Yes	
row_43	K01239	1134	16.283905029296875	0.18981515	Yes	
row_44	K01524	1166	15.881051063537598	0.19208074	Yes	
row_45	K01589	1180	15.768420219421387	0.20028889	Yes	
row_46	K03816	1181	15.76407241821289	0.2127889	Yes	
row_47	K01839	1189	15.681906700134277	0.2229779	Yes	
row_48	K01952	1214	15.494215965270996	0.2275545	Yes	
row_49	K00364	1233	15.341842651367188	0.23411193	Yes	
row_50	K03763	1324	14.2528657913208	0.21689917	No	
row_51	K01488	1336	14.115240097045898	0.2257676	No	
row_52	K03060	1359	13.924789428710938	0.23100448	No	
row_53	K07816	1398	13.537033081054688	0.23095909	No	
row_54	K00962	1496	12.418889045715332	0.21143532	No	
row_55	K01486	1509	12.185657501220703	0.21997361	No	
row_56	K00940	1578	11.328858375549316	0.21002397	No	
row_57	K03783	1618	10.928950309753418	0.20964843	No	
row_58	K01428	1727	9.75362491607666	0.1864931	No	
row_59	K01430	1732	9.738933563232422	0.19767253	No	
row_60	K01429	1780	9.21230697631836	0.19465587	No	
row_61	K01492	1976	7.186285018920898	0.14277817	No	
row_62	K01129	2030	6.679146766662598	0.13778065	No	
row_63	K05873	2051	6.468940258026123	0.14367782	No	
row_64	K00769	2220	5.338784217834473	0.10071397	No	
row_65	K00856	2222	5.317516326904297	0.11288383	No	
row_66	K00958	2257	5.011590480804443	0.114159	No	
row_67	K01768	2346	4.479620456695557	0.09760651	No	
row_68	K01483	2415	3.9349100589752197	0.087656856	No	
row_69	K00957	2689	1.473921298980713	0.010028106	No	
row_70	K00956	2728	1.1628161668777466	0.009982713	No	
row_71	K00926	2748	0.9938077330589294	0.016210016	No	
row_72	K13479	2809	0.6017724275588989	0.008901498	No	
row_73	K02339	2830	0.5139843821525574	0.01479866	No	
row_74	K00860	2854	0.5000701546669006	0.019705394	No	
row_75	K01466	2906	0.2894752621650696	0.015368156	No	
row_76	K02083	2993	0.13891543447971344	-5.240516E-4	No	
row_77	K01487	3008	0.10083679854869843	0.0073539615	No	
row_78	K01525	3040	0.03322061896324158	0.009619561	No	
row_79	K00087	3098	0.006583182606846094	0.00330147	No	
