feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Bacteroidota	Site	Jejunum	-2.06013018246136	0.483057116743835	42	42	0.000187296653197274	0.00899023935346915
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	2014_Sept	1.30458387402606	0.341829488198039	42	41	0.000624137375036001	0.0124606630415762
k__Bacteria.p__Actinobacteriota	Sex	Male	-1.19233296344585	0.322141760916091	42	0	0.00077879144009851	0.0124606630415762
k__Bacteria.p__Bacteroidota	Site	Duodenum	-1.76888429138576	0.512136158838728	42	42	0.0017081484653701	0.0204977815844412
k__Bacteria.p__Bacteroidota	Site	Ileum	-1.64151908215323	0.511093197991033	42	42	0.00312925302666701	0.025402027673435
k__Bacteria.p__Actinobacteriota	Sequencing_Run	2014_Sept	-1.55978873728694	0.490095770021931	42	0	0.00317525345917938	0.025402027673435
k__Bacteria.p__Verrucomicrobiota	Site	Jejunum	0.893160229962335	0.331156585555416	42	41	0.0116734779877584	0.0800467062017721
k__Bacteria.p__Actinobacteriota	Site	Jejunum	-1.2709075093778	0.530813335611507	42	0	0.0224927717746179	0.134956630647707
k__Bacteria.p__Proteobacteria	Site	Jejunum	1.24152688707993	0.53813174393936	42	19	0.028711075855593	0.149472236051265
k__Bacteria.p__Desulfobacterota	Site	Jejunum	1.30083698544243	0.572876852208472	42	0	0.0311400491773469	0.149472236051265
