feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Type	Mucosal	3.27316339327377	0.247649760879631	261	231	9.75024206643727e-30	5.80139402953018e-27
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Type	Mucosal	-1.34988372857611	0.122305465496485	261	180	9.10334461685335e-23	2.70824502351387e-20
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	Type	Mucosal	1.30905657126575	0.143573046031745	261	157	6.94847519029837e-17	1.37811424607584e-14
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	Type	Mucosal	0.553270812064626	0.062788420316755	261	150	3.99568986791538e-16	5.94358867852412e-14
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	Sequencing_Run	May_2018	5.57592165165973	0.464070522131309	261	42	1.27971053028583e-15	1.52285553104014e-13
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Hungatella	Type	Mucosal	1.23115013672841	0.148007170418333	261	246	9.76613250534863e-15	9.68474806780406e-13
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Type	Mucosal	-1.09097152341522	0.132096675705124	261	261	1.38156472839758e-14	1.17433001913795e-12
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Fournierella	Type	Mucosal	-0.491170091390794	0.0692074000517042	261	93	1.76022755517016e-11	1.21869224158326e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Type	Mucosal	-0.672811567769707	0.0948281491014928	261	200	1.84340002928561e-11	1.21869224158326e-09
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Coprobacillus	Type	Mucosal	0.487837939764518	0.0707603004283457	261	98	5.94745110748533e-11	3.53873340895377e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066755	Sex	Male	2.38435567629076	0.278536294127941	261	73	1.11751814497172e-10	6.04475723871068e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA1819	Type	Mucosal	-0.669265450713353	0.101926381586641	261	199	3.68482692990263e-10	1.82706001941005e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Type	Mucosal	-0.55600342968588	0.0850058506222661	261	180	4.30863232801003e-10	1.97202787320459e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Sex	Male	-2.93391655652306	0.384251032379014	261	173	2.06690444508123e-09	8.78434389159522e-08
