feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Desulfobacterota	Site	Jejunum	1.55563255016139	0.147517284080451	278	243	2.10086054146557e-21	1.84875727648971e-19
k__Bacteria.p__Cyanobacteria	Site	Duodenum	-1.84280734862212	0.194349753939821	278	2	3.49809958870111e-18	1.53916381902849e-16
k__Bacteria.p__Cyanobacteria	Site	Jejunum	-1.75779120864474	0.190702482533463	278	2	2.17468866344599e-17	6.37908674610823e-16
k__Bacteria.p__Desulfobacterota	Site	Ileum	1.17836311757449	0.148438979677396	278	243	9.47333493936603e-14	2.08413368666053e-12
k__Bacteria.p__Desulfobacterota	Site	Duodenum	1.17080972514921	0.15039831954283	278	243	2.46959588026896e-13	4.34648874927338e-12
k__Bacteria.p__Cyanobacteria	Site	Ileum	-1.4654761398318	0.191866979695151	278	2	6.15180987549027e-13	9.0226544840524e-12
k__Bacteria.p__Desulfobacterota	Site	Cecum	0.940557561724383	0.147517284080451	278	243	1.01164663491538e-09	1.27178434103648e-08
k__Bacteria.p__Firmicutes	Site	Ileum	0.716799371339104	0.129128220961641	278	278	7.91273664935186e-08	8.70401031428705e-07
k__Bacteria.p__Verrucomicrobiota	Line	Vil1Cre	4.12957666651781	0.643027855440676	278	42	1.21420874821359e-07	1.18722633158662e-06
k__Bacteria.p__Bacteroidota	Site	Jejunum	-0.738559433061911	0.136744936093027	278	278	1.67504615707076e-07	1.47404061822227e-06
k__Bacteria.p__Bacteroidota	Site	Ileum	-0.728583440512167	0.137573617041517	278	278	2.799672710351e-07	2.2397381682808e-06
k__Bacteria.p__Firmicutes	Site	Jejunum	0.672392584865065	0.128332646836258	278	278	3.68465416366258e-07	2.70207972001922e-06
k__Bacteria.p__Bacteroidota	Line	Vil1Cre	-0.978980207200066	0.179508459463943	278	278	2.82963693807e-06	1.91544654269354e-05
k__Bacteria.p__Firmicutes	Line	Vil1Cre	-1.03295596599641	0.205923172852926	278	278	1.12716229961428e-05	7.08502016900406e-05
k__Bacteria.p__Proteobacteria	Site	Jejunum	-0.678621583401936	0.154862639277601	278	179	1.80026834719198e-05	0.000105615743035263
k__Bacteria.p__Verrucomicrobiota	Line	JJWT	4.61889526779142	1.10008928519536	278	42	0.000145446407185881	0.000799955239522344
k__Bacteria.p__Desulfobacterota	Line	Vil1Cre	-1.03259173929199	0.259489748111527	278	243	0.000283861778204749	0.00146940214600105
k__Bacteria.p__Actinobacteriota	Site	Jejunum	0.50532352792206	0.163501341141779	278	82	0.00224808239923136	0.0109906250629089
k__Bacteria.p__Bacteroidota	Site	Cecum	-0.411385430276636	0.136744936093027	278	278	0.00292370465811719	0.0135413689428586
k__Bacteria.p__Proteobacteria	Site	Ileum	-0.457540421626104	0.155821564817446	278	179	0.00366441953038264	0.0161234459336836
k__Bacteria.p__Desulfobacterota	Site	Proximal_Colon	0.396024238432097	0.147517284080451	278	243	0.00779956144423312	0.032683876528215
k__Bacteria.p__Proteobacteria	Sequencing_Run	NovaSeq_Mar_Twenty	1.59714757757662	0.586194375422066	278	179	0.00943392824297545	0.0377357129719018
k__Bacteria.p__Bacteroidota	Site	Duodenum	-0.359297620342533	0.139342135554491	278	278	0.0105538710649267	0.0403800284223283
k__Bacteria.p__Firmicutes	Line	JJWT	-0.935223048126111	0.352571486993229	278	278	0.0113854742496926	0.0410994141317296
k__Bacteria.p__Proteobacteria	Sequencing_Run	NovaSeq_Jan_Twenty	0.885340166768563	0.334876917988443	278	179	0.0116759699237868	0.0410994141317296
k__Bacteria.p__Bacteroidota	Site	Proximal_Colon	-0.329608899456551	0.136744936093027	278	278	0.016735413168361	0.0566429368775294
k__Bacteria.p__Bacteroidota	Line	JJWT	-0.755024058382174	0.307521364269913	278	278	0.0185318553156436	0.0604001210287642
k__Bacteria.p__Actinobacteriota	Site	Ileum	0.360493578745978	0.164536266354792	278	82	0.0294754992180048	0.0926372832565865
k__Bacteria.p__Deferribacterota	Site	Duodenum	0.509246253307862	0.279691415224307	278	9	0.0699590479872455	0.212289524926814
k__Bacteria.p__Actinobacteriota	Line	Vil1Cre	-0.62355307774045	0.351763536912641	278	82	0.0839291811228309	0.238250578671262
k__Bacteria.p__Cyanobacteria	Line	JJWT	-0.807810657642458	0.454916222930218	278	2	0.083352531116238	0.238250578671262
k__Bacteria.p__Verrucomicrobiota	Line	LyzCre	1.19294260297502	0.683629392140478	278	42	0.088650681098712	0.243789373021458
k__Bacteria.p__Firmicutes	Site	Duodenum	0.193734293337722	0.130821150015704	278	278	0.14001792177954	0.350895668086849
k__Bacteria.p__Desulfobacterota	Line	JJWT	-0.656012144399993	0.444196461620142	278	243	0.147535678627425	0.350895668086849
k__Bacteria.p__Proteobacteria	Line	JJWT	-0.621601476031432	0.420240280937675	278	179	0.146947065424794	0.350895668086849
k__Bacteria.p__Actinobacteriota	Line	LyzCre	-0.569596742645482	0.37413671356542	278	82	0.135758925371387	0.350895668086849
k__Bacteria.p__Actinobacteriota	Sex	Male	0.391588238918266	0.264334268615274	278	82	0.146347260705613	0.350895668086849
k__Bacteria.p__Cyanobacteria	Sequencing_Run	NovaSeq_Jan_Twenty	0.508164847267451	0.362400504544153	278	2	0.168570269382685	0.38036368476093
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	NovaSeq_Jan_Twenty	-1.23928705909648	0.877241864749364	278	42	0.165485638642238	0.38036368476093
k__Bacteria.p__Firmicutes	Site	Proximal_Colon	-0.171618678871998	0.128332646836258	278	278	0.182469498893152	0.401432897564933
