metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	k__Bacteria.p__Bacteroidetes	Mucosal	-1.16675049246542	0.293511755934579	17	17	0.00606679370854328	0.088849548543462
Sequencing_Run	k__Bacteria.p__Verrucomicrobia	2015_Sept	5.33836746294241	1.71546057482301	17	4	0.0111061935679328	0.088849548543462
Sequencing_Run	k__Bacteria.p__Bacteroidetes	2015_Sept	-1.61529770061703	0.676904966575474	17	17	0.0383715263015464	0.164281179608079
Sequencing_Run	k__Bacteria.p__Firmicutes	2015_Sept	-2.02864234967703	0.862415108867524	17	17	0.0410702949020197	0.164281179608079
Type	k__Bacteria.p__Verrucomicrobia	Mucosal	1.29236828145201	0.584048299481722	17	4	0.0669022078124428	0.214087064999817
Sex	k__Bacteria.p__Proteobacteria	Male	1.57684786657323	0.816090343931204	17	2	0.103431908728149	0.25150830593336
Type	k__Bacteria.p__Proteobacteria	Mucosal	1.14363211897653	0.638370640485831	17	2	0.110034883845845	0.25150830593336
Sex	k__Bacteria.p__Bacteroidetes	Male	-0.574244415339685	0.401944492459953	17	17	0.221396782594021	0.442793565188041
Sequencing_Run	k__Bacteria.p__Firmicutes	2014_Sept	-0.554810427586539	0.677844879487152	17	17	0.429082405233152	0.559444882536229
Sequencing_Run	k__Bacteria.p__Proteobacteria	2014_Sept	-0.836744406733632	1.08182456923534	17	2	0.454548967060686	0.559444882536229
Sequencing_Run	k__Bacteria.p__Proteobacteria	2015_Sept	-1.31228678222466	1.41182330915919	17	2	0.373394115702477	0.559444882536229
Sequencing_Run	k__Bacteria.p__Verrucomicrobia	2014_Sept	0.980210769225099	1.09028458176371	17	4	0.393900277100642	0.559444882536229
Sex	k__Bacteria.p__Verrucomicrobia	Male	-1.29058896273715	1.17694667140408	17	4	0.322683318492234	0.559444882536229
Type	k__Bacteria.p__Firmicutes	Mucosal	0.297911865983756	0.412085982550308	17	17	0.491750422913883	0.562000483330152
Sex	k__Bacteria.p__Firmicutes	Male	0.217971072934031	0.481555028802359	17	17	0.671015740487576	0.715750123186747
Sequencing_Run	k__Bacteria.p__Bacteroidetes	2014_Sept	-0.178767864855383	0.507475777091433	17	17	0.731253856674357	0.731253856674357
