Eigvals,18,,,,,,,,,,,,,,,,,
18.12080873,18.01851439,0.3989257577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Proportion explained,18,,,,,,,,,,,,,,,,,
0.4959408097,0.4931411587,0.01091803165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site,18,18,,,,,,,,,,,,,,,,
Mouse5A.DTT29,-0.5045485583,0.1285525113,-0.06051624699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT35,-0.2000478035,0.09487278711,0.03650031293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1A.FP05,-0.3206920636,0.08962510769,-0.03518608321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse3A.FP17,-0.5798074201,-0.2795813947,0.08316277496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse2A.FP11,-0.282024738,-0.2534375636,-0.167335562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.FP23,-1.279162001,0.1413964673,0.3833747432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.FP35,-0.09097650939,-0.2030568408,-0.1563464653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT41,-0.6215027691,-0.3297949254,0.05805763959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.FP41,-0.8406942934,-0.1601670634,-0.09545273294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.FP29,0.01280105067,-2.149412562,0.03299828821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1B.DTT17,-0.4219230796,-0.9841255795,0.142335305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT23,-0.8332731228,0.002648640605,0.01453928447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT101,1.862768767,0.8393381658,0.1832868718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT113,-0.3598042747,0.9347575184,-0.214011895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.FP113,-0.7224486879,2.627853786,-0.09319134561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.FP101,2.319737121,1.136781703,0.1626524874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT89,1.206390065,-0.1312395027,-0.1385210639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.FP89,1.655208318,-1.505011255,-0.1363463127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,
