Eigvals,18,,,,,,,,,,,,,,,,,
18.1352772,18.04346441,0.4933779776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Proportion explained,18,,,,,,,,,,,,,,,,,
0.4945249254,0.4920213124,0.01345376223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site,18,18,,,,,,,,,,,,,,,,
Mouse1B.DTT15,0.137689163,-0.9106488318,0.04945300414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.DTT27,-0.6068215483,-0.5286437675,0.1603005581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1A.FP03,-0.677818877,0.02969459951,-0.3583609377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse3A.FP15,-0.5104401532,0.1032732822,0.04678766269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse2A.FP09,0.1364453232,1.46037726,-0.04154173534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.FP39,-0.8522713456,1.891471353,0.09908842884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT21,-0.3984320541,-0.9181984348,-0.1207113724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.FP21,-0.08432395929,0.4205212662,-0.07489109367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT39,-1.061687118,0.565117111,0.197349037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT33,-0.9422300136,-0.3819050344,0.001700372498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.FP33,-0.9351424866,1.311794458,0.1333851003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.FP27,-0.5707257395,-0.3129727904,-0.432452247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT99,1.827421654,-0.7323590008,0.04731646571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.FP111,-0.2663802067,-1.217032957,0.1903202447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT111,-0.4228136824,-2.216720346,0.1082702772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.FP87,1.433376487,0.9116951395,0.01142138343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.FP99,2.070985251,0.3285583587,0.05715623326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT87,1.723169306,0.1959783351,-0.07459138177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,
