metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	MF0004	Mucosal	-0.624256893242347	0.0820233017413108	54	51	0.00000000136331191211646	0.000000477159169240762
Type	MF0090	Mucosal	-0.611471353786191	0.0856309025522011	54	53	0.00000000734346625482351	0.00000128510659459411
Type	MF0066	Mucosal	-0.526482034849136	0.0774186497909247	54	53	0.0000000225771185147887	0.00000263399716005868
Type	MF0040	Mucosal	1.30808856238177	0.205322364440353	54	11	0.0000000678492551087569	0.00000593680982201623
Type	MF0070	Mucosal	-0.644978318662007	0.102534144718993	54	51	0.00000013193114536489	0.00000923518017554233
Type	MF0078	Mucosal	-0.389862109489412	0.0633266982223769	54	50	0.000000188174091784753	0.0000109768220207773
Type	MF0018	Mucosal	-0.441384827892643	0.0795283796000074	54	54	0.00000180402699542295	0.0000902013497711476
Type	MF0031	Mucosal	-0.469696946996457	0.0876548610466049	54	48	0.00000282910415303192	0.000123773306695147
Type	MF0046	Mucosal	-0.514672683435439	0.100284382132498	54	52	0.00000639464587498083	0.000248680672915921
Type	MF0092	Mucosal	-0.545680637832299	0.109518128534104	54	54	0.00000855483244282677	0.000299419135498937
Type	MF0008	Mucosal	-0.592620736952748	0.126014974213695	54	17	0.0000252244120308494	0.0008025949282543
Type	MF0097	Mucosal	0.749208170164241	0.168680463271893	54	6	0.0000597172201406642	0.0017417522541027
Type	MF0077	Mucosal	0.717954617420724	0.163913377264366	54	10	0.000068556944224654	0.00184576388297146
Sequencing_Run	MF0038	Two	0.274162884247827	0.0667965155620588	54	54	0.00015639578580921	0.00390989464523026
Type	MF0025	Mucosal	-0.519179601988824	0.12970803949259	54	10	0.000216172475509938	0.00504402442856523
Sequencing_Run	MF0047	Two	0.254032907986067	0.0645619915738491	54	54	0.000267845895087512	0.00585912895503931
Sequencing_Run	MF0073	Two	0.282000998588762	0.0740238021661972	54	54	0.000395808828870454	0.00806474043937693
Sequencing_Run	MF0011	Two	0.390903132331536	0.103018366971435	54	54	0.000414758079739385	0.00806474043937693
Type	MF0087	Mucosal	0.569361329987666	0.154973627224248	54	43	0.00063634622975073	0.011722167390145
Site	MF0021	Proximal_Colon	0.307734609589285	0.0847221641409179	54	54	0.000765277310955888	0.0122892518517091
Type	MF0022	Mucosal	-0.24546563156523	0.0686252285328856	54	54	0.000842691555545769	0.0122892518517091
Site	MF0077	Proximal_Colon	-0.71371009816361	0.19775864700235	54	10	0.000812785870610079	0.0122892518517091
Sequencing_Run	MF0048	Two	0.253028780517457	0.0701516855408538	54	54	0.000736439056290918	0.0122892518517091
Type	MF0017	Mucosal	-0.234195382359115	0.0648939544829496	54	54	0.000797386047405014	0.0122892518517091
Type	MF0006	Mucosal	-0.24452719480315	0.0687649085786536	54	54	0.000933150428390709	0.0130641059974699
Type	MF0007	Mucosal	-0.861427354385219	0.246103022555595	54	9	0.00108912705095803	0.0146613256859735
Type	MF0011	Mucosal	-0.304829985243121	0.0894770096060979	54	54	0.00133817907938684	0.0173467658439034
Site	MF0040	Proximal_Colon	-0.830498598005834	0.248635826485516	54	11	0.00162638306930148	0.0203297883662684
Type	MF0044	Mucosal	-0.202468151083844	0.0626011968498995	54	54	0.00232371114182616	0.0280447896427295
Sequencing_Run	MF0002	Two	0.325599744553748	0.102787073812938	54	54	0.00267165134833733	0.0311692657306022
