# Constructed from biom file
#OTU ID	TL1a_FP_88	TL1a_DTT_268_Repeat	TL1a_FP_130	TL1a_DTT_130_Repeat	TL1a_DTT_196_Repeat	TL1a_FP_196	TL1a_DTT_88_Repeat	TL1a_FP_160	TL1a_FP_286	TL1a_FP_232	TL1a_FP_268	TL1a_DTT_160	TL1a_DTT_286	TL1a_DTT_232	TL1A_DTT_628	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria	9.0	27.0	6.0	0.0	12.0	27.0	0.0	745.0	4746.0	1159.0	157.0	7.0	40.0	28.0	13.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0	17.0	11.0	2.0	56.0	43.0	0.0	369.0	97.0	74.0	28.0	4.0	11.0	8.0	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	50354.0	20646.0	51494.0	19827.0	41003.0	39477.0	2901.0	20945.0	30636.0	5943.0	41811.0	23845.0	15990.0	26659.0	9194.0
k__Bacteria;p__Firmicutes;c__Bacilli	134.0	7347.0	897.0	5565.0	5289.0	10402.0	149.0	2659.0	26358.0	57839.0	13772.0	103.0	4519.0	72573.0	121.0
k__Bacteria;p__Firmicutes;c__Clostridia	34498.0	7138.0	3670.0	2514.0	632.0	3827.0	8573.0	4518.0	47056.0	1269.0	6083.0	5129.0	11761.0	995.0	2737.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	14.0	636.0	585.0	36.0	9.0	41.0	0.0	10334.0	2502.0	383.0	430.0	420.0	39.0	1865.0	31.0
k__Bacteria;p__Firmicutes;c__Negativicutes	0.0	0.0	570.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	210.0	1532.0	703.0	0.0	6.0	3.0	0.0	14114.0	92.0	636.0	3336.0	552.0	0.0	34.0	253.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	56.0	1473.0	2268.0	343.0	0.0	0.0	879.0	4879.0	361.0	9.0	382.0	208.0	5.0	53.0	247.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	202.0	467.0	8147.0	0.0	0.0	11.0	123.0	657.0	73.0	27.0	184.0	193.0	2.0	470.0	472.0
