Eigvals,18,,,,,,,,,,,,,,,,,
18.33252365,18.0484152,0.2991445259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Proportion explained,18,,,,,,,,,,,,,,,,,
0.4997950376,0.4920494595,0.008155502888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site,18,18,,,,,,,,,,,,,,,,
TL1a_FP_207,-0.2823722176,1.821957261,-0.0160050797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_75,0.1971051777,-0.1814352541,0.06853221492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_141,-0.4836761224,-0.7919594528,0.05339277395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_171,-2.460177639,-1.343179149,-0.1977147613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_99,-0.2872342568,-0.7677468108,-0.1032970633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_63,-0.4139121171,-0.3321466755,0.09265301427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_243,-0.429972819,0.4356254549,-0.05993316102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_171,-0.6993617924,-0.6409088844,0.009034380659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_141,-0.6262115811,-0.4520293121,0.1438753922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_243,-0.8647585269,1.136568513,0.03118830895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_63,-0.06232366181,-0.3454435761,0.1048680693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_207,-0.3038204648,2.860987415,-0.1635772628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_75,0.291481997,-0.5270265812,-0.00466885081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_99,0.2307331039,0.5123827638,0.3575852716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_639,1.528684652,-0.5934757167,-0.1195561579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_687,1.409763731,-0.1005557483,-0.02120065301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_639,1.635891611,-0.2412461259,-0.01039338517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_687,1.620160926,-0.4503681196,-0.1647830508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,
