metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Type,PWY490.3,Mucosal,-0.9204938511,0.1189428776,86,52,6.75E-11,8.50E-08
Type,PWY.1861,Mucosal,-0.7371055944,0.09921432943,86,86,2.21E-10,1.39E-07
Type,ARGSYNBSUB.PWY,Mucosal,-0.4667261997,0.07000712812,86,86,5.18E-09,2.18E-06
Type,PWY.5505,Mucosal,-0.6348958246,0.09803040323,86,86,1.15E-08,3.62E-06
Type,RUMP.PWY,Mucosal,-0.6160123024,0.09686901815,86,84,1.90E-08,4.79E-06
Type,ARGSYN.PWY,Mucosal,-0.3890144188,0.06713908077,86,86,1.85E-07,3.44E-05
Type,GLUTORN.PWY,Mucosal,-0.5206477506,0.08991256908,86,86,1.91E-07,3.44E-05
Line,PWY.5913,LyzCre,-1.739825354,0.1533648758,86,79,2.48E-07,3.47E-05
Type,PWY.7400,Mucosal,-0.3858460698,0.0672743057,86,86,2.33E-07,3.47E-05
Line,FERMENTATION.PWY,LyzCre,-1.346293147,0.130896976,86,86,7.42E-07,9.35E-05
Type,PWY.6737,Mucosal,-0.39042382,0.07240043488,86,86,9.11E-07,0.0001043439209
Type,GLYCOCAT.PWY,Mucosal,-0.3624186956,0.0688258222,86,86,1.50E-06,0.0001569842394
Type,PWY.7328,Mucosal,-0.5367484629,0.1059598606,86,54,3.32E-06,0.0003217325548
Type,PWY.3781,Mucosal,-0.6859141872,0.1412652791,86,52,7.31E-06,0.0006579562579
Type,PWY.7111,Mucosal,-0.3438797357,0.0716086669,86,86,8.88E-06,0.0007456214667
Type,HISTSYN.PWY,Mucosal,-0.4428434692,0.09375667419,86,86,1.19E-05,0.0009361315515
Type,PWY.5103,Mucosal,-0.3522445596,0.07544012973,86,86,1.45E-05,0.001075216416
Type,PYRIDNUCSYN.PWY,Mucosal,-0.3931083635,0.08591456164,86,86,2.05E-05,0.001433220408
Type,BRANCHED.CHAIN.AA.SYN.PWY,Mucosal,-0.3264694272,0.07177925959,86,86,2.26E-05,0.001498537141
Type,PWY0.1241,Mucosal,-0.557312806,0.1229769905,86,34,2.42E-05,0.001524439221
Type,DTDPRHAMSYN.PWY,Mucosal,-0.3938912682,0.08877070387,86,86,3.40E-05,0.001645736448
